"pathway_id","pathway_name","n_genes","acat_p","fisher_p","tfisher_p_analytic","tau_hat","tfisher_stat_hat","minp_p_analytic","stouffer_p_analytic","magma_pvalue","omni_p_analytic","omni_p_analytic_BH","omni_p_global","omni_p_global_BH","omni_p_mvn","omni_p_mvn_BH","acat_p_mvn_cal","fisher_p_mvn_cal","tfisher_p_mvn_cal","minp_p_mvn_cal","stouffer_p_mvn_cal","omni_p_mvn_compcal","omni_p_final","omni_p_final_BH","omni_p_final_q_storey","omni_p_final_q_bky10","omni_p_final_q_ihw10","genes_used","gene_pvals_used"
"PWY-5800","xylan biosynthesis",9,0.54604605489209,0.823260286074764,0.860938557459186,0.001,0,0.967620225308201,0.923327956195722,NA,0.980722133273746,0.999935487647523,NA,NA,0.891089108910891,0.999439566598169,0.544554455445545,0.831683168316832,0.623762376237624,0.94059405940594,0.910891089108911,0.980403329541863,0.891089108910891,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G67230;AT3G03050;AT1G32180;AT4G38190;AT1G27600;AT2G33100;AT5G16910;AT2G37090;AT4G36890","3.475e-01;4.719e-01;3.169e-01;5.939e-01;4.384e-01;4.055e-01;7.740e-01;7.934e-01;5.881e-01"
"PWY-5868","simple coumarins biosynthesis",24,0.815353854525759,0.978138684550608,0.872442396905309,0.05,0.165830736549719,0.677205138624549,0.48233200719899,NA,0.962824521447654,0.999935487647523,NA,NA,0.891089108910891,0.999439566598169,0.851485148514851,0.96039603960396,0.851485148514851,0.752475247524752,0.534653465346535,0.978178609521557,0.891089108910891,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G33030;AT1G51990;AT4G26220;AT5G54160;AT5G09970;AT2G40890;AT3G50280;AT5G07870;AT5G07850;AT5G01210;AT2G39980;AT5G57840;AT3G50300;AT3G50270;AT5G67150;AT5G23940;AT5G67160;AT5G42830;AT5G48930;AT4G05160;AT3G21230;AT3G21240;AT1G65060;AT1G51680","7.360e-01;8.616e-01;4.664e-01;9.621e-01;3.500e-01;5.347e-01;9.255e-01;3.513e-01;4.454e-01;4.602e-02;3.968e-01;8.919e-01;9.728e-01;9.341e-01;8.194e-01;9.139e-01;7.710e-01;6.071e-01;2.446e-01;3.483e-01;9.410e-01;3.443e-01;3.267e-01;7.137e-01"
"PWY-6317","D-galactose degradation I (Leloir pathway)",12,0.741072602533688,0.99032722858718,0.87705379720211,0.001,0,0.995881268813596,0.616652085665308,NA,0.991721235594486,0.999935487647523,NA,NA,0.900990099009901,0.999439566598169,0.702970297029703,0.99009900990099,0.732673267326733,1,0.594059405940594,0.988976680005203,0.900990099009901,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G51820;AT1G70820;AT5G17530;AT1G70730;AT1G23190;AT3G28530;AT1G12780;AT3G06580;AT1G63180;AT4G23920;AT4G10960;AT1G64440","5.595e-01;8.897e-01;7.456e-01;9.001e-01;5.200e-01;6.776e-01;6.587e-01;4.546e-01;6.243e-01;6.237e-01;8.931e-01;3.673e-01"
"PWY-6446","benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)",7,0.7502454450622,0.938051587822444,0.848229048951695,0.001,0,0.975284131871971,0.891744928024997,NA,0.999028221945096,0.999935487647523,NA,NA,0.900990099009901,0.999439566598169,0.801980198019802,0.95049504950495,0.574257425742574,0.96039603960396,0.881188118811881,0.986012651069701,0.900990099009901,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G04580;AT1G44170;AT1G54100;AT4G34240;AT3G66658;AT4G36250;AT1G23800","4.106e-01;9.370e-01;5.053e-01;7.673e-01;4.508e-01;7.180e-01;6.537e-01"
"PWY-7047","malate-oxaloacetate shuttle I",11,0.99579359199174,0.996487859853805,0.871974968547376,0.001,0,0.971521519495884,0.657706258529979,NA,0.995301115255605,0.999935487647523,NA,NA,0.900990099009901,0.999439566598169,0.99009900990099,1,0.683168316831683,0.96039603960396,0.554455445544555,0.982442782066409,0.900990099009901,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G53910;AT5G43330;AT1G04410;AT5G56720;AT1G53240;AT2G22780;AT3G15020;AT3G47520;AT5G09660;AT4G00570;AT2G13560","7.696e-01;9.587e-01;8.867e-01;9.905e-01;7.903e-01;2.764e-01;3.536e-01;6.871e-01;5.190e-01;9.137e-01;9.996e-01"
"PWYQT-4482","CDP-diacylglycerol biosynthesis IV",20,0.769131116563326,0.988410022043349,0.908653483323728,0.001,0,0.938855864401861,0.564343720649761,NA,0.984306497146911,0.999935487647523,NA,NA,0.900990099009901,0.999439566598169,0.801980198019802,0.98019801980198,0.910891089108911,0.98019801980198,0.524752475247525,0.975756276738195,0.900990099009901,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT2G39290;AT3G55030;AT1G32200;AT4G01950;AT3G11325;AT1G02390;AT2G38110;AT5G06090;AT5G60620;AT1G01610;AT3G11430;AT1G06520;AT4G00400;AT2G45150;AT3G60620;AT4G26770;AT4G22340;AT1G62430;AT3G47630;AT4G30580","6.844e-01;8.622e-01;7.289e-01;1.304e-01;3.568e-01;7.686e-01;6.123e-01;7.017e-01;3.665e-01;6.919e-01;3.705e-01;6.746e-01;3.612e-01;6.007e-01;9.299e-01;7.044e-01;9.052e-01;4.017e-01;9.700e-01;6.192e-01"
"DETOX1-PWY-1","reactive oxygen species degradation",20,0.647210343134809,0.762967650211158,0.904248840526123,0.1,0.158522219748571,0.862019293136191,0.703104474886813,NA,0.994535137745886,0.999935487647523,NA,NA,0.910891089108911,0.999439566598169,0.613861386138614,0.782178217821782,0.891089108910891,0.861386138613861,0.702970297029703,0.99141547704597,0.910891089108911,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT2G30870;AT2G43350;AT3G63080;AT2G48150;AT1G63460;AT2G30860;AT1G20630;AT4G35090;AT1G20620;AT3G09090;AT4G00651;AT4G26820;AT3G56350;AT4G25100;AT5G51100;AT5G23310;AT1G08830;AT2G28190;AT5G18100;AT3G10920","3.360e-01;9.429e-02;9.798e-02;7.605e-01;5.721e-01;3.353e-01;7.837e-01;4.808e-01;7.946e-01;5.568e-01;8.175e-01;4.149e-01;1.497e-01;4.270e-01;4.567e-01;9.777e-01;5.399e-01;5.401e-01;5.127e-01;5.294e-01"
"PWY-2021","indole-3-acetate inactivation IV",12,0.749997694242801,0.867205488739142,0.877025814814922,0.001,0,0.995303553290062,0.957371030314823,NA,0.999023392464849,0.999935487647523,NA,NA,0.910891089108911,0.999439566598169,0.772277227722772,0.801980198019802,0.603960396039604,0.97029702970297,0.94059405940594,0.990256991358907,0.910891089108911,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT2G14960;AT2G47750;AT5G13350;AT5G13360;AT5G13370;AT5G13380;AT1G28130;AT4G27260;AT1G59500;AT2G23170;AT4G37390;AT5G54510","8.227e-01;4.030e-01;4.648e-01;4.590e-01;4.363e-01;3.886e-01;9.727e-01;3.699e-01;4.690e-01;3.603e-01;4.685e-01;7.458e-01"
"PWY-5859","eugenol and isoeugenol biosynthesis",9,0.859704990360441,0.964244826977803,0.861015148654936,0.001,0,0.987130530517759,0.559423410034578,NA,0.983400038302182,0.999935487647523,NA,NA,0.910891089108911,0.999439566598169,0.900990099009901,0.98019801980198,0.584158415841584,1,0.574257425742574,0.986012651069701,0.910891089108911,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G19540;AT4G39230;AT1G75290;AT1G75280;AT1G75300;AT5G16410;AT1G78990;AT1G32910;AT1G31490","3.835e-01;4.450e-01;9.598e-01;9.397e-01;9.474e-01;5.688e-01;5.941e-01;4.277e-01;5.831e-01"
"PWY-6039","chlorogenic acid biosynthesis I",22,0.795547581288996,0.970308531855181,0.865303708047486,0.05,0.165830736549719,0.645309632085758,0.6273733327681,NA,0.992815944794648,0.999935487647523,NA,NA,0.910891089108911,0.999439566598169,0.831683168316832,0.98019801980198,0.792079207920792,0.603960396039604,0.564356435643564,0.984308787153433,0.910891089108911,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G09970;AT2G40890;AT1G67980;AT1G24735;AT4G26220;AT3G62000;AT3G61990;AT1G67990;AT4G34050;AT5G48930;AT3G50280;AT5G07870;AT5G07850;AT5G01210;AT2G39980;AT5G57840;AT3G50300;AT3G50270;AT5G67150;AT5G23940;AT5G67160;AT5G42830","3.500e-01;5.347e-01;9.208e-01;8.821e-01;4.664e-01;3.366e-01;3.569e-01;8.979e-01;5.662e-01;2.446e-01;9.255e-01;3.513e-01;4.454e-01;4.602e-02;3.968e-01;8.919e-01;9.728e-01;9.341e-01;8.194e-01;9.139e-01;7.710e-01;6.071e-01"
"PWY-6792","scopoletin biosynthesis",11,0.608458343525978,0.628033449988914,0.872071348604083,0.001,0,0.867828006558794,0.578904656436644,NA,0.986759566778376,0.999935487647523,NA,NA,0.910891089108911,0.999439566598169,0.623762376237624,0.633663366336634,0.693069306930693,0.841584158415842,0.584158415841584,0.987565177708095,0.910891089108911,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G55290;AT3G12900;AT5G12270;AT3G13610;AT1G67980;AT1G24735;AT4G26220;AT3G62000;AT3G61990;AT1G67990;AT4G34050","2.471e-01;3.495e-01;1.938e-01;1.680e-01;9.208e-01;8.821e-01;4.664e-01;3.366e-01;3.569e-01;8.979e-01;5.662e-01"
"PWY-6959","L-ascorbate degradation V",8,0.93500135968482,0.993497988740045,0.854856274556813,0.001,0,0.95096630477719,0.510756530063494,NA,0.971969865052512,0.999935487647523,NA,NA,0.910891089108911,0.999439566598169,0.94059405940594,0.99009900990099,0.623762376237624,0.96039603960396,0.534653465346535,0.978178609521557,0.910891089108911,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT4G09010;AT1G77490;AT4G35970;AT4G32320;AT4G08390;AT3G09640;AT1G07890;AT4G35000","9.853e-01;7.512e-01;6.634e-01;8.558e-01;3.140e-01;6.550e-01;8.055e-01;9.736e-01"
"ARGASEDEG-PWY","L-arginine degradation I (arginase pathway)",6,0.750957543685656,0.786023756869535,0.840879710384071,0.001,0,0.753338664673731,0.603218535390641,NA,0.990165395920031,0.999935487647523,NA,NA,0.920792079207921,0.999439566598169,0.792079207920792,0.851485148514851,0.594059405940594,0.792079207920792,0.594059405940594,0.988976680005203,0.920792079207921,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G62530;AT2G39800;AT3G55610;AT5G46180;AT4G08870;AT4G08900","5.393e-01;9.078e-01;2.081e-01;3.126e-01;6.260e-01;9.241e-01"
"PWY-6333","acetaldehyde biosynthesis I",9,0.72930289903274,0.951432473048145,0.860967589217432,0.001,0,0.96901490515608,0.904388341635617,NA,0.99854649000148,0.999935487647523,NA,NA,0.920792079207921,0.999439566598169,0.772277227722772,0.96039603960396,0.633663366336634,0.97029702970297,0.920792079207921,0.993402160427162,0.920792079207921,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G77120;AT2G29350;AT1G22440;AT1G32780;AT1G22430;AT1G64710;AT4G22110;AT5G42250;AT5G24760","5.769e-01;7.740e-01;7.574e-01;8.667e-01;7.293e-01;9.158e-01;4.251e-01;3.202e-01;3.523e-01"
"PWY-7560","methylerythritol phosphate pathway II",12,0.82857871006992,0.895477464667578,0.851218448868241,0.1,0.701115246731852,0.583717786409504,0.658552972466788,NA,0.98749915770537,0.999935487647523,NA,NA,0.920792079207921,0.999439566598169,0.851485148514851,0.910891089108911,0.752475247524752,0.653465346534653,0.712871287128713,0.995002723808873,0.920792079207921,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G79690;AT5G16440;AT3G02780;AT2G02500;AT2G26930;AT4G34350;AT5G60600;AT1G63970;AT5G62790;AT3G21500;AT4G15560;AT5G11380","9.795e-01;4.664e-01;6.939e-01;9.414e-01;4.804e-01;8.116e-01;5.072e-01;8.350e-01;6.366e-01;7.043e-02;4.010e-01;4.204e-01"
"PWY-7859","jasmonoyl-L-isoleucine inactivation",10,0.764386994741537,0.959524270693253,0.86672304556422,0.001,0,0.984289692493926,0.819176797164326,NA,0.999273900238977,0.999935487647523,NA,NA,0.920792079207921,0.999439566598169,0.722772277227723,0.920792079207921,0.623762376237624,0.97029702970297,0.782178217821782,0.992461045639624,0.920792079207921,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G07000;AT5G07010;AT5G54140;AT1G51780;AT1G44350;AT5G63450;AT3G01900;AT1G34540;AT3G48520;AT3G56630","4.050e-01;3.399e-01;7.022e-01;5.402e-01;9.617e-01;7.717e-01;5.604e-01;6.819e-01;6.038e-01;6.055e-01"
"TYRFUMCAT-PWY","L-tyrosine degradation I",10,0.591072330121293,0.776685862119729,0.866750137401979,0.001,0,0.885467013553567,0.623115635619335,NA,0.988565096884876,0.999935487647523,NA,NA,0.920792079207921,0.999439566598169,0.574257425742574,0.742574257425743,0.633663366336634,0.841584158415842,0.683168316831683,0.986012651069701,0.920792079207921,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G12050;AT2G02380;AT2G02390;AT5G54080;AT1G06570;AT1G80360;AT5G36160;AT1G70560;AT5G53970;AT5G51690","3.349e-01;3.358e-01;7.872e-01;5.113e-01;5.266e-01;6.037e-01;6.679e-01;1.948e-01;3.223e-01;9.186e-01"
"GLYCLEAV-PWY","glycine cleavage",10,0.623752731138176,0.890314386551289,0.866691903938306,0.001,0,0.925473380522514,0.64354382262541,NA,0.99246007925976,0.999935487647523,NA,NA,0.930693069306931,0.999439566598169,0.643564356435644,0.900990099009901,0.683168316831683,0.94059405940594,0.673267326732673,0.994246850827521,0.930693069306931,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G48030;AT2G35370;AT2G35120;AT3G17240;AT3G16950;AT4G16155;AT1G11860;AT1G60990;AT2G26080;AT4G33010","9.021e-01;4.314e-01;7.797e-01;5.532e-01;6.150e-01;4.622e-01;7.261e-01;2.287e-01;4.669e-01;4.747e-01"
"PWY-2501","fatty acid &alpha;-oxidation I",8,0.905773476364802,0.982180032845628,0.854812717751338,0.001,0,0.991725826102982,0.864229359302443,NA,0.999935487647523,0.999935487647523,NA,NA,0.930693069306931,0.999439566598169,0.900990099009901,0.99009900990099,0.653465346534653,1,0.861386138613861,0.995002723808873,0.930693069306931,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G44170;AT1G54100;AT4G34240;AT3G66658;AT4G36250;AT1G23800;AT3G01420;AT1G73680","9.370e-01;5.053e-01;7.673e-01;4.508e-01;7.180e-01;6.537e-01;5.210e-01;9.831e-01"
"PWY-4203","volatile benzenoid biosynthesis I (ester formation)",13,0.948784725007006,0.988147494491267,0.881790605744812,0.001,0,0.997216675873437,0.551121304536811,NA,0.981775947085819,0.999935487647523,NA,NA,0.930693069306931,0.999439566598169,0.95049504950495,1,0.643564356435644,1,0.574257425742574,0.986012651069701,0.930693069306931,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G78990;AT1G32910;AT1G31490;AT5G16410;AT5G47980;AT3G21950;AT5G04380;AT4G36470;AT5G38020;AT2G14060;AT5G66430;AT5G04370;AT3G11480","5.941e-01;4.277e-01;5.831e-01;5.688e-01;9.807e-01;3.640e-01;9.118e-01;9.942e-01;6.010e-01;6.550e-01;4.055e-01;9.357e-01;4.793e-01"
"NONMEVIPP-PWY","methylerythritol phosphate pathway I",11,0.840363323025043,0.88540131747644,0.845191507667324,0.1,0.701115246731852,0.55217788782194,0.589672968735238,NA,0.981989421193693,0.999935487647523,NA,NA,0.94059405940594,0.999439566598169,0.881188118811881,0.95049504950495,0.752475247524752,0.584158415841584,0.574257425742574,0.986012651069701,0.94059405940594,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G79690;AT5G16440;AT3G02780;AT2G02500;AT2G26930;AT4G34350;AT1G63970;AT5G62790;AT3G21500;AT4G15560;AT5G11380","9.795e-01;4.664e-01;6.939e-01;9.414e-01;4.804e-01;8.116e-01;8.350e-01;6.366e-01;7.043e-02;4.010e-01;4.204e-01"
"PWY-5188","tetrapyrrole biosynthesis I (from glutamate)",9,0.752740150637863,0.977681453041995,0.860965792309983,0.001,0,0.992413475442431,0.814258103675264,NA,0.999075795664228,0.999935487647523,NA,NA,0.94059405940594,0.999439566598169,0.693069306930693,0.98019801980198,0.613861386138614,0.99009900990099,0.861386138613861,0.99141547704597,0.94059405940594,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT2G31250;AT1G09940;AT1G58290;AT3G48730;AT5G63570;AT1G69740;AT1G44318;AT5G08280;AT2G26540","4.186e-01;9.309e-01;6.950e-01;4.643e-01;8.319e-01;5.525e-01;5.633e-01;6.581e-01;8.282e-01"
"PWY-5267","glucosinolate activation",14,0.514696231353826,0.863162476507932,0.88624429116442,0.001,0,0.82720478526264,0.914578474943684,NA,0.97308041754736,0.999935487647523,NA,NA,0.94059405940594,0.999439566598169,0.574257425742574,0.811881188118812,0.811881188118812,0.841584158415842,0.910891089108911,0.986012651069701,0.94059405940594,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G26000;AT5G25980;AT1G47600;AT1G51470;AT5G48375;AT1G51490;AT1G54040;AT3G07720;AT3G59610;AT5G48180;AT3G16410;AT3G16390;AT2G33070;AT3G16400","4.359e-01;6.585e-01;1.179e-01;5.377e-01;6.070e-01;5.248e-01;3.330e-01;6.087e-01;6.289e-01;8.175e-01;4.832e-01;7.361e-01;4.577e-01;4.539e-01"
"PWY-601","glucosinolate biosynthesis from tryptophan",37,0.844908246206495,0.933602409409174,0.854729068952328,0.05,1.86956998478675,0.683869434345814,0.724754342791846,NA,0.996842579371191,0.999935487647523,NA,NA,0.94059405940594,0.999439566598169,0.891089108910891,0.95049504950495,0.96039603960396,0.712871287128713,0.683168316831683,0.996807410928487,0.94059405940594,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT4G37410;AT1G58265;AT4G39950;AT2G22330;AT4G28420;AT4G28410;AT2G24850;AT2G20610;AT4G30530;AT2G23960;AT2G23970;AT4G30540;AT4G30550;AT4G29210;AT1G69820;AT4G39640;AT4G39650;AT4G31500;AT5G53810;AT1G21130;AT1G21110;AT1G21120;AT1G21100;AT2G23220;AT2G23190;AT1G66540;AT4G37320;AT5G67310;AT5G36220;AT4G37430;AT4G37400;AT5G57220;AT1G76790;AT1G18590;AT1G74090;AT1G74100;AT1G24100","6.215e-01;3.690e-01;8.425e-01;3.930e-01;9.695e-01;9.946e-01;7.704e-01;3.558e-01;7.519e-01;8.302e-01;7.173e-01;8.165e-01;7.176e-01;3.694e-01;5.593e-01;4.900e-01;5.260e-01;6.905e-01;8.779e-01;3.582e-01;2.258e-01;3.814e-01;9.971e-02;4.437e-01;7.202e-01;9.697e-01;3.729e-01;8.643e-01;4.679e-01;5.051e-01;4.358e-01;3.822e-01;8.910e-01;5.233e-01;3.203e-02;3.064e-02;5.400e-01"
"PWY-6219","indole-3-acetate inactivation VIII",12,0.749997694242801,0.867205488739142,0.877064719616874,0.001,0,0.995303553290062,0.957371030314823,NA,0.999023392464849,0.999935487647523,NA,NA,0.94059405940594,0.999439566598169,0.712871287128713,0.742574257425743,0.603960396039604,0.99009900990099,0.910891089108911,0.990256991358907,0.94059405940594,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT2G14960;AT1G59500;AT4G27260;AT2G23170;AT5G54510;AT2G47750;AT5G13350;AT5G13360;AT5G13370;AT5G13380;AT1G28130;AT4G37390","8.227e-01;4.690e-01;3.699e-01;3.603e-01;7.458e-01;4.030e-01;4.648e-01;4.590e-01;4.363e-01;3.886e-01;9.727e-01;4.685e-01"
"PWY-6786","detoxification of reactive carbonyls in chloroplasts",15,0.792132220213633,0.999006197631048,0.890439692745327,0.001,0,0.997851393993132,0.566927874949068,NA,0.984766448854685,0.999935487647523,NA,NA,0.94059405940594,0.999439566598169,0.841584158415842,1,0.742574257425743,1,0.653465346534653,0.995002723808873,0.94059405940594,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G53880;AT2G37790;AT5G62420;AT2G37770;AT1G23740;AT5G18210;AT3G05260;AT3G03980;AT4G13180;AT1G54870;AT3G04000;AT2G24190;AT2G37760;AT3G61220;AT3G03350","5.576e-01;8.532e-01;7.763e-01;8.546e-01;4.276e-01;8.017e-01;7.025e-01;8.317e-01;8.082e-01;9.175e-01;6.546e-01;3.360e-01;9.368e-01;5.089e-01;6.220e-01"
"PWY-7219","adenosine ribonucleotides <i>de novo</i> biosynthesis",11,0.645447787357282,0.89442421566301,0.872043097154939,0.001,0,0.989699950749232,0.597445599126657,NA,0.98942883395831,0.999935487647523,NA,NA,0.94059405940594,0.999439566598169,0.643564356435644,0.861386138613861,0.623762376237624,0.99009900990099,0.633663366336634,0.992461045639624,0.94059405940594,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G60340;AT5G63400;AT5G35170;AT3G01820;AT5G47840;AT5G50370;AT2G39270;AT2G37250;AT1G36280;AT4G18440;AT3G57610","3.651e-01;9.037e-01;3.403e-01;4.919e-01;3.570e-01;4.462e-01;6.876e-01;7.932e-01;3.910e-01;5.093e-01;8.655e-01"
"CAMALEXIN-SYN","camalexin biosynthesis",33,0.652625933657673,0.998321408730946,0.941013458742558,0.001,0,0.999945092733118,0.889264600568984,NA,0.994941905225537,0.999935487647523,NA,NA,0.95049504950495,0.999439566598169,0.693069306930693,1,0.98019801980198,1,0.881188118811881,0.997276034515819,0.95049504950495,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G58265;AT4G39950;AT2G22330;AT5G35715;AT3G53300;AT3G53290;AT3G53280;AT3G44250;AT3G26830;AT3G26270;AT3G26230;AT3G26220;AT3G26210;AT3G26200;AT3G26190;AT3G26180;AT3G26170;AT3G26160;AT3G26150;AT1G13110;AT1G13100;AT1G13080;AT1G13090;AT3G26280;AT4G30530;AT2G23960;AT2G23970;AT4G30540;AT4G30550;AT4G29210;AT1G69820;AT4G39640;AT4G39650","3.690e-01;8.425e-01;3.930e-01;8.419e-01;3.870e-01;6.029e-01;7.394e-01;7.536e-01;9.149e-01;8.720e-01;4.821e-01;5.635e-01;6.312e-01;6.797e-01;7.106e-01;2.572e-01;3.985e-01;3.844e-01;3.711e-01;5.063e-01;4.968e-01;6.990e-01;4.603e-01;5.434e-01;7.519e-01;8.302e-01;7.173e-01;8.165e-01;7.176e-01;3.694e-01;5.593e-01;4.900e-01;5.260e-01"
"PWY-4321","L-glutamate degradation IV",10,0.646152416618652,0.950177130699241,0.866693368957613,0.001,0,0.980446586028107,0.698970238684533,NA,0.99445270617878,0.999935487647523,NA,NA,0.95049504950495,0.999439566598169,0.623762376237624,0.920792079207921,0.623762376237624,0.97029702970297,0.643564356435644,0.992461045639624,0.95049504950495,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G25530;AT5G63620;AT3G22200;AT1G79440;AT2G02010;AT3G17760;AT2G02000;AT3G17720;AT5G17330;AT1G65960","7.386e-01;4.903e-01;6.661e-01;5.775e-01;8.201e-01;3.253e-01;7.807e-01;8.050e-01;5.389e-01;3.511e-01"
"PWY-5097","L-lysine biosynthesis VI",14,0.902231202984375,0.999297512231132,0.886253270313061,0.001,0,0.999950070185889,0.677638090267543,NA,0.996518883163322,0.999935487647523,NA,NA,0.95049504950495,0.999439566598169,0.900990099009901,1,0.772277227722772,1,0.673267326732673,0.99627640163895,0.95049504950495,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G52100;AT3G14390;AT5G11880;AT3G53580;AT2G13810;AT4G33680;AT3G60880;AT2G45440;AT1G14810;AT5G14060;AT5G13280;AT4G19710;AT3G02020;AT1G31230","5.371e-01;7.510e-01;7.587e-01;5.285e-01;9.777e-01;7.811e-01;5.364e-01;6.677e-01;9.019e-01;5.071e-01;6.091e-01;9.032e-01;9.830e-01;6.136e-01"
"PWY-5125","anthocyanin biosynthesis",12,0.875432057019276,0.931891639050183,0.877021454356165,0.001,0,0.98889831462241,0.845502560218035,NA,0.999911974918659,0.999935487647523,NA,NA,0.95049504950495,0.999439566598169,0.920792079207921,0.920792079207921,0.653465346534653,0.98019801980198,0.792079207920792,0.995002723808873,0.95049504950495,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT4G22880;AT1G49390;AT4G22870;AT2G38240;AT3G11180;AT4G16330;AT5G05600;AT5G17030;AT2G18560;AT4G36770;AT2G18570;AT5G17050","3.172e-01;9.832e-01;3.127e-01;3.450e-01;9.673e-01;3.934e-01;4.768e-01;6.873e-01;5.970e-01;5.235e-01;6.778e-01;7.596e-01"
"PWY-5788","indole-3-acetate inactivation V",12,0.749997694242801,0.867205488739142,0.877076889863205,0.001,0,0.995303553290062,0.957371030314823,NA,0.999023392464849,0.999935487647523,NA,NA,0.95049504950495,0.999439566598169,0.693069306930693,0.712871287128713,0.643564356435644,1,0.930693069306931,0.994246850827521,0.95049504950495,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT2G14960;AT1G59500;AT4G27260;AT2G23170;AT5G54510;AT2G47750;AT5G13350;AT5G13360;AT5G13370;AT5G13380;AT1G28130;AT4G37390","8.227e-01;4.690e-01;3.699e-01;3.603e-01;7.458e-01;4.030e-01;4.648e-01;4.590e-01;4.363e-01;3.886e-01;9.727e-01;4.685e-01"
"PWY-6367","D-<i>myo</i>-inositol-5-phosphate metabolism",13,0.698581265838903,0.860895442718263,0.881783788686329,0.001,0,0.943742659262663,0.808720568458783,NA,0.997511995232532,0.999935487647523,NA,NA,0.95049504950495,0.999439566598169,0.633663366336634,0.841584158415842,0.722772277227723,0.920792079207921,0.782178217821782,0.993402160427162,0.95049504950495,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G13680;AT3G08510;AT3G47290;AT4G34930;AT5G58670;AT3G55940;AT4G38530;AT5G58700;AT5G58690;AT2G40116;AT3G47220;AT5G04540;AT3G10550","3.517e-01;5.725e-01;2.360e-01;9.382e-01;8.338e-01;8.275e-01;7.476e-01;3.887e-01;3.513e-01;3.383e-01;1.986e-01;5.206e-01;9.220e-01"
"PWY-6556","pyrimidine ribonucleosides salvage II",10,0.709427622154332,0.970054744809372,0.866693635335292,0.001,0,0.980003396091056,0.937968495022371,NA,0.997928563441023,0.999935487647523,NA,NA,0.95049504950495,0.999439566598169,0.722772277227723,0.95049504950495,0.663366336633663,0.96039603960396,0.920792079207921,0.995676975306214,0.95049504950495,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT2G36310;AT4G29600;AT4G29620;AT4G29640;AT4G29570;AT4G29630;AT4G29650;AT4G29610;AT4G29580;AT2G19570","8.965e-01;6.693e-01;5.788e-01;8.450e-01;3.238e-01;6.960e-01;8.369e-01;3.615e-01;5.717e-01;6.211e-01"
"PWY-7186","superpathway of scopolin and esculin biosynthesis",9,0.837683348572132,0.97929685038225,0.860974173547833,0.001,0,0.968233655361747,0.709399333574958,NA,0.997927554924511,0.999935487647523,NA,NA,0.95049504950495,0.999439566598169,0.881188118811881,1,0.673267326732673,1,0.722772277227723,0.99627640163895,0.95049504950495,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G48175;AT1G66280;AT3G09260;AT1G66270;AT1G33030;AT1G51990;AT4G26220;AT5G54160;AT2G40890","9.271e-01;6.106e-01;6.830e-01;3.184e-01;7.360e-01;8.616e-01;4.664e-01;9.621e-01;5.347e-01"
