"pathway_id","pathway_name","n_genes","calib_mode","acat_p","fisher_p","tfisher_p_analytic","tau_hat","tfisher_stat_hat","minp_p_analytic","stouffer_p_analytic","magma_pvalue","omni_p_analytic","omni_p_analytic_BH","omni_p_global","omni_p_global_BH","omni_p_mvn","omni_p_mvn_BH","acat_p_mvn_cal","fisher_p_mvn_cal","tfisher_p_mvn_cal","minp_p_mvn_cal","stouffer_p_mvn_cal","omni_p_mvn_compcal","omni_p_final","omni_p_final_BH","omni_p_final_q_storey","omni_p_final_q_bky10","omni_p_final_q_ihw10","genes_used","gene_pvals_used"
"PWY-6803","phosphatidylcholine acyl editing",57,"mvn",0.338479169082438,0.993623254726206,0.702096382173675,0.005,0.391616954047025,0.209272054321456,0.909118302950179,NA,0.969604876166787,0.999999464264088,NA,NA,0.969100030899969,0.999978000022,NA,NA,NA,NA,NA,NA,0.969100030899969,0.999978000022,0.999978000022,1,0.999978000022,"AT2G31100;AT5G18630;AT3G50790;AT1G06250;AT1G31480;AT1G34340;AT2G03140;AT3G03370;AT4G18550;AT5G18640;AT5G49950;AT1G30370;AT4G19860;AT2G42690;AT1G10740;AT1G23330;AT1G51440;AT2G30550;AT1G06800;AT2G31690;AT4G16820;AT1G61850;AT1G05800;AT2G44810;AT3G03310;AT3G16170;AT1G62940;AT5G27600;AT4G23850;AT4G11030;AT2G47240;AT2G04350;AT1G64400;AT1G49430;AT1G77590;AT3G05970;AT1G27480;AT2G39220;AT3G52330;AT3G54950;AT3G63200;AT4G29070;AT4G29800;AT4G37050;AT4G37060;AT5G43590;AT4G29470;AT2G19690;AT2G26560;AT2G06925;AT4G29460;AT4G37070;AT1G04010;AT1G12640;AT1G78690;AT3G05510;AT1G63050","8.459e-01;6.246e-01;9.311e-01;8.427e-01;6.628e-01;8.586e-01;6.194e-01;4.945e-01;8.297e-01;9.579e-01;3.192e-01;9.049e-01;9.133e-01;5.008e-01;4.599e-01;3.845e-01;7.133e-01;8.553e-01;1.797e-01;6.077e-01;6.402e-01;3.670e-01;9.025e-01;5.084e-01;8.112e-01;4.863e-01;3.330e-01;4.111e-03;4.610e-01;9.069e-01;3.719e-01;3.536e-01;2.187e-01;8.419e-01;1.595e-02;5.174e-01;5.005e-01;5.870e-01;8.999e-01;9.417e-01;4.424e-01;6.787e-01;6.205e-01;4.194e-01;4.071e-01;8.886e-01;4.709e-01;9.686e-01;5.453e-01;9.498e-01;4.774e-01;3.757e-01;9.063e-01;5.817e-01;4.694e-01;4.188e-01;3.373e-01"
"PWY-5410","traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis",25,"mvn",0.79160993570095,0.992897981600908,0.945069714481478,0.1,0.0351885284621797,0.924650217879111,0.281768297291544,NA,0.971235360882748,0.999999464264088,NA,NA,0.96944603055397,0.999978000022,NA,NA,NA,NA,NA,NA,0.96944603055397,0.999978000022,0.999978000022,1,0.999978000022,"AT5G62420;AT4G13180;AT3G53880;AT3G03980;AT5G18210;AT2G37790;AT3G05260;AT2G37770;AT3G61220;AT2G24190;AT3G04000;AT1G54870;AT3G03350;AT5G17540;AT3G03480;AT1G78990;AT1G32910;AT1G31490;AT5G16410;AT5G47980;AT4G15440;AT1G67560;AT1G72520;AT1G17420;AT3G45140","7.763e-01;8.082e-01;5.576e-01;8.317e-01;8.017e-01;8.532e-01;7.025e-01;8.546e-01;5.089e-01;3.360e-01;6.546e-01;9.175e-01;6.220e-01;9.384e-01;7.699e-01;5.941e-01;4.277e-01;5.831e-01;5.688e-01;9.807e-01;1.873e-01;4.954e-01;2.730e-01;4.831e-01;9.826e-02"
"PWY-5080","very long chain fatty acid biosynthesis I",46,"mvn",0.804067648211433,0.992761144736488,0.96300994835069,0.1,1.33852898113683,0.910904463071567,0.672160678979214,NA,0.972638836200543,0.999999464264088,NA,NA,0.970916029083971,0.999978000022,NA,NA,NA,NA,NA,NA,0.970916029083971,0.999978000022,0.999978000022,1,0.999978000022,"AT5G59770;AT5G10480;AT1G76150;AT5G60335;AT5G42890;AT3G55360;AT3G50560;AT1G24470;AT4G11410;AT4G23420;AT4G24050;AT2G37540;AT4G23430;AT5G02540;AT5G50130;AT1G64590;AT1G67730;AT2G26640;AT1G07720;AT1G75000;AT3G06460;AT3G06470;AT3G23840;AT4G13840;AT4G24510;AT4G36830;AT5G02890;AT5G49070;AT1G71160;AT3G10280;AT2G46720;AT2G28630;AT2G16280;AT1G19440;AT5G04530;AT2G26250;AT2G15090;AT4G34250;AT3G52160;AT1G25450;AT5G43760;AT1G04220;AT4G34510;AT1G68530;AT1G01120;AT4G34520","6.470e-01;8.930e-01;3.827e-01;3.613e-01;3.864e-01;5.253e-01;5.277e-01;8.008e-01;7.856e-01;3.987e-01;4.183e-01;5.857e-01;4.778e-01;2.183e-01;9.546e-01;4.480e-01;8.807e-01;3.864e-01;3.671e-01;1.311e-01;5.588e-01;5.129e-01;4.779e-01;7.636e-01;6.829e-01;4.722e-01;4.973e-01;4.483e-01;3.285e-01;4.133e-01;6.043e-01;6.807e-01;9.680e-01;9.894e-01;3.850e-01;8.696e-01;9.781e-01;7.827e-01;5.121e-02;8.310e-01;3.247e-01;6.757e-01;6.448e-01;5.230e-01;3.904e-01;6.520e-01"
"PWY-5120","geranylgeranyl diphosphate biosynthesis",14,"mvn",0.851887669932268,0.983250670248776,0.939686129380695,0.001,0,0.982738436610294,0.847810644346265,NA,0.965936664153874,0.999999464264088,NA,NA,0.971363028636971,0.999978000022,NA,NA,NA,NA,NA,NA,0.971363028636971,0.999978000022,0.999978000022,1,0.999978000022,"AT4G38460;AT3G14530;AT3G14510;AT3G59380;AT4G36810;AT2G23800;AT3G14550;AT2G18640;AT3G20160;AT3G29430;AT2G18620;AT1G49530;AT1G78510;AT1G17050","5.395e-01;8.108e-01;9.014e-01;3.507e-01;3.835e-01;3.248e-01;8.308e-01;8.504e-01;2.517e-01;8.496e-01;9.743e-01;3.823e-01;9.543e-01;7.680e-01"
"GLYOXYLATE-BYPASS","glyoxylate cycle",22,"mvn",0.991571442508274,0.970829964992007,0.950361042727741,0.2,1.23397959302165,0.918912097919805,0.382226416825762,NA,0.972837462641502,0.999999464264088,NA,NA,0.971743028256972,0.999978000022,NA,NA,NA,NA,NA,NA,0.971743028256972,0.999978000022,0.999978000022,1,0.999978000022,"AT3G53910;AT5G43330;AT1G04410;AT5G56720;AT1G53240;AT2G22780;AT3G15020;AT3G47520;AT5G09660;AT4G00570;AT2G13560;AT5G54950;AT4G26970;AT4G35830;AT2G05710;AT3G60100;AT3G58740;AT2G44350;AT3G58750;AT2G42790;AT3G21720;AT5G03860","7.696e-01;9.587e-01;8.867e-01;9.905e-01;7.903e-01;2.764e-01;3.536e-01;6.871e-01;5.190e-01;9.137e-01;9.996e-01;1.079e-01;7.714e-01;8.443e-01;4.849e-01;3.849e-01;3.043e-01;4.731e-01;2.283e-01;7.739e-01;5.800e-01;2.591e-01"
"PWY-5910","superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)",14,"mvn",0.851887669932268,0.983250670248775,0.939682982151449,0.001,0,0.982738436610294,0.847810644346265,NA,0.965936461747668,0.999999464264088,NA,NA,0.971891028108972,0.999978000022,NA,NA,NA,NA,NA,NA,0.971891028108972,0.999978000022,0.999978000022,1,0.999978000022,"AT4G38460;AT3G14530;AT3G14510;AT1G17050;AT1G78510;AT3G59380;AT4G36810;AT2G23800;AT3G14550;AT2G18640;AT3G20160;AT3G29430;AT2G18620;AT1G49530","5.395e-01;8.108e-01;9.014e-01;7.680e-01;9.543e-01;3.507e-01;3.835e-01;3.248e-01;8.308e-01;8.504e-01;2.517e-01;8.496e-01;9.743e-01;3.823e-01"
"GLUTATHIONESYN-PWY","glutathione biosynthesis",2,"mvn",0.944457490980937,0.984063962736544,0.842214165984695,0.001,0,0.979292960506884,0.46098367762302,NA,0.96290191375892,0.999999464264088,NA,NA,0.971956028043972,0.999978000022,NA,NA,NA,NA,NA,NA,0.971956028043972,0.999978000022,0.999978000022,1,0.999978000022,"AT5G27380;AT4G23100","8.561e-01;9.659e-01"
"PWY-5121","superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)",14,"mvn",0.851887669932268,0.983250670248775,0.939681787381041,0.001,0,0.982738436610294,0.847810644346265,NA,0.965936384913825,0.999999464264088,NA,NA,0.971963028036972,0.999978000022,NA,NA,NA,NA,NA,NA,0.971963028036972,0.999978000022,0.999978000022,1,0.999978000022,"AT4G38460;AT3G14530;AT3G14510;AT1G17050;AT1G78510;AT3G59380;AT4G36810;AT2G23800;AT3G14550;AT2G18640;AT3G20160;AT3G29430;AT2G18620;AT1G49530","5.395e-01;8.108e-01;9.014e-01;7.680e-01;9.543e-01;3.507e-01;3.835e-01;3.248e-01;8.308e-01;8.504e-01;2.517e-01;8.496e-01;9.743e-01;3.823e-01"
"PWY-3001","superpathway of L-isoleucine biosynthesis I",7,"mvn",0.767661596357647,0.983631248760946,0.899391363098342,0.001,0,0.98855682267669,0.845597613454654,NA,0.970230414780197,0.999999464264088,NA,NA,0.974761025238975,0.999978000022,NA,NA,NA,NA,NA,NA,0.974761025238975,0.999978000022,0.999978000022,1,0.999978000022,"AT1G62800;AT5G11520;AT5G51690;AT1G62960;AT5G19550;AT4G31990;AT2G30970","5.951e-01;7.500e-01;9.186e-01;6.905e-01;7.807e-01;4.720e-01;7.305e-01"
"ASPARTATE-DEG1-PWY","L-aspartate degradation I",7,"mvn",0.767661596357647,0.983631248760946,0.899382458262602,0.001,0,0.98855682267669,0.845597613454654,NA,0.970230254034195,0.999999464264088,NA,NA,0.974943025056975,0.999978000022,NA,NA,NA,NA,NA,NA,0.974943025056975,0.999978000022,0.999978000022,1,0.999978000022,"AT1G62800;AT5G11520;AT5G51690;AT1G62960;AT5G19550;AT4G31990;AT2G30970","5.951e-01;7.500e-01;9.186e-01;6.905e-01;7.807e-01;4.720e-01;7.305e-01"
"ASPARTATESYN-PWY","L-aspartate biosynthesis",7,"mvn",0.767661596357647,0.983631248760946,0.899377946965324,0.001,0,0.98855682267669,0.845597613454654,NA,0.970230172608163,0.999999464264088,NA,NA,0.975082024917975,0.999978000022,NA,NA,NA,NA,NA,NA,0.975082024917975,0.999978000022,0.999978000022,1,0.999978000022,"AT1G62800;AT5G11520;AT5G51690;AT1G62960;AT5G19550;AT4G31990;AT2G30970","5.951e-01;7.500e-01;9.186e-01;6.905e-01;7.807e-01;4.720e-01;7.305e-01"
"PWY-6051","2,4,6-trinitrotoluene degradation",6,"mvn",0.936889074728364,0.974739394244032,0.890984257552373,0.001,0,0.990087912037705,0.384521184029528,NA,0.969533724226816,0.999999464264088,NA,NA,0.975821024178976,0.999978000022,NA,NA,NA,NA,NA,NA,0.975821024178976,0.999978000022,0.999978000022,1,0.999978000022,"AT1G05680;AT2G36790;AT2G36750;AT2G15480;AT2G15490;AT4G34135","7.815e-01;8.341e-01;5.704e-01;5.365e-01;5.582e-01;9.879e-01"
"PWY-1061","homogalacturonan biosynthesis",25,"mvn",0.700500657496959,0.991475397798689,0.966390666104692,0.2,0.49171823751906,0.98616963321325,0.329121964681263,NA,0.97727025289566,0.999999464264088,NA,NA,0.976497023502977,0.999978000022,NA,NA,NA,NA,NA,NA,0.976497023502977,0.999978000022,0.999978000022,1,0.999978000022,"AT1G02720;AT1G13250;AT1G19300;AT1G24170;AT1G70090;AT2G46480;AT3G01040;AT3G06260;AT3G28340;AT3G50760;AT3G62660;AT4G02130;AT3G58790;AT5G15470;AT5G54690;AT1G18580;AT2G20810;AT3G02350;AT3G25140;AT2G38650;AT1G06780;AT2G30575;AT5G47780;AT4G38270;AT3G61130","9.148e-01;3.383e-01;5.973e-01;7.444e-01;1.988e-01;7.346e-01;3.376e-01;5.435e-01;6.968e-01;9.106e-01;9.124e-01;8.624e-01;7.839e-01;7.073e-01;2.444e-01;6.234e-01;8.794e-01;3.959e-01;3.689e-01;8.181e-01;1.574e-01;7.273e-01;6.474e-01;5.457e-01;6.596e-01"
"PWY-5188","tetrapyrrole biosynthesis I (from glutamate)",9,"mvn",0.752740150637863,0.977681453041995,0.913695374709959,0.001,0,0.992413475442431,0.814258103675264,NA,0.974515218421521,0.999999464264088,NA,NA,0.97963002036998,0.999978000022,NA,NA,NA,NA,NA,NA,0.97963002036998,0.999978000022,0.999978000022,1,0.999978000022,"AT2G31250;AT1G09940;AT1G58290;AT3G48730;AT5G63570;AT1G69740;AT1G44318;AT5G08280;AT2G26540","4.186e-01;9.309e-01;6.950e-01;4.643e-01;8.319e-01;5.525e-01;5.633e-01;6.581e-01;8.282e-01"
"PWY-6959","L-ascorbate degradation V",8,"mvn",0.93500135968482,0.993497988740045,0.906895289315054,0.001,0,0.95096630477719,0.510756530063494,NA,0.97501625385739,0.999999464264088,NA,NA,0.98009601990398,0.999978000022,NA,NA,NA,NA,NA,NA,0.98009601990398,0.999978000022,0.999978000022,1,0.999978000022,"AT4G09010;AT1G77490;AT4G35970;AT4G32320;AT4G08390;AT3G09640;AT1G07890;AT4G35000","9.853e-01;7.512e-01;6.634e-01;8.558e-01;3.140e-01;6.550e-01;8.055e-01;9.736e-01"
"PWY-5337","stachyose biosynthesis",12,"mvn",0.821602278377342,0.989592795014929,0.930616128592975,0.001,0,0.990087493439709,0.881329455688319,NA,0.977727456036665,0.999999464264088,NA,NA,0.98015001984998,0.999978000022,NA,NA,NA,NA,NA,NA,0.98015001984998,0.999978000022,0.999978000022,1,0.999978000022,"AT4G01970;AT5G20250;AT1G55740;AT5G40390;AT5G30500;AT4G26250;AT1G60450;AT5G23790;AT1G60470;AT1G09350;AT1G56600;AT2G47180","7.509e-01;9.192e-01;4.968e-01;3.192e-01;4.755e-01;8.286e-01;9.584e-01;3.673e-01;6.000e-01;8.539e-01;6.015e-01;9.105e-01"
"PWY-2501","fatty acid &alpha;-oxidation I",8,"mvn",0.905773476364802,0.982180032845628,0.906892662319147,0.001,0,0.991725826102982,0.864229359302443,NA,0.975602227711566,0.999999464264088,NA,NA,0.98021101978898,0.999978000022,NA,NA,NA,NA,NA,NA,0.98021101978898,0.999978000022,0.999978000022,1,0.999978000022,"AT1G44170;AT1G54100;AT4G34240;AT3G66658;AT4G36250;AT1G23800;AT3G01420;AT1G73680","9.370e-01;5.053e-01;7.673e-01;4.508e-01;7.180e-01;6.537e-01;5.210e-01;9.831e-01"
"PWY-2724","alkane oxidation",11,"mvn",0.740498774823547,0.985884785289339,0.925491477318682,0.001,0,0.99081476692556,0.903472982627908,NA,0.975753253282081,0.999999464264088,NA,NA,0.98028901971098,0.999978000022,NA,NA,NA,NA,NA,NA,0.98028901971098,0.999978000022,0.999978000022,1,0.999978000022,"AT1G69500;AT1G44170;AT1G54100;AT4G34240;AT3G66658;AT4G36250;AT1G23800;AT4G19380;AT4G28570;AT3G23410;AT1G03990","7.774e-01;9.370e-01;5.053e-01;7.673e-01;4.508e-01;7.180e-01;6.537e-01;6.132e-01;6.305e-01;3.471e-01;8.212e-01"
"PWY-7205","CMP phosphorylation",10,"mvn",0.969292391196013,0.983953390242577,0.91986574315204,0.001,0,0.98980205097217,0.515296918940634,NA,0.975671575363026,0.999999464264088,NA,NA,0.98037701962298,0.999978000022,NA,NA,NA,NA,NA,NA,0.98037701962298,0.999978000022,0.999978000022,1,0.999978000022,"AT3G60961;AT3G60180;AT4G25280;AT5G26667;AT5G63310;AT4G11010;AT1G17410;AT4G23900;AT4G09320;AT4G23895","5.283e-01;4.179e-01;9.967e-01;6.624e-01;7.224e-01;9.251e-01;6.266e-01;6.817e-01;3.678e-01;7.603e-01"
"PWY-6614","tetrahydrofolate biosynthesis",8,"mvn",0.894294551423531,0.992773345054,0.906880607536732,0.001,0,0.98029967073396,0.20888149549158,NA,0.975599183203374,0.999999464264088,NA,NA,0.98052301947698,0.999978000022,NA,NA,NA,NA,NA,NA,0.98052301947698,0.999978000022,0.999978000022,1,0.999978000022,"AT4G24380;AT2G16370;AT4G34570;AT2G21550;AT5G41480;AT2G19180;AT4G30000;AT1G69190","5.233e-01;8.288e-01;9.774e-01;3.879e-01;9.067e-01;8.995e-01;6.866e-01;6.998e-01"
"PWY-7204","pyridoxal 5'-phosphate salvage II (plants)",12,"mvn",0.769651337102991,0.965598786825844,0.930626704248718,0.001,0,0.996389150384433,0.878800683793651,NA,0.98492724370134,0.999999464264088,NA,NA,0.981141018858981,0.999978000022,NA,NA,NA,NA,NA,NA,0.981141018858981,0.999978000022,0.999978000022,1,0.999978000022,"AT2G32150;AT3G62040;AT5G02230;AT5G10460;AT5G59480;AT5G59490;AT2G27680;AT5G53580;AT1G06690;AT5G37850;AT2G46580;AT5G49970","7.891e-01;8.924e-01;4.939e-01;8.190e-01;3.760e-01;3.742e-01;4.448e-01;7.080e-01;3.958e-01;9.610e-01;5.132e-01;6.008e-01"
"PWYQT-4449","polyisoprenoid biosynthesis",15,"mvn",0.847133252107968,0.99094101077138,0.943676393560008,0.001,0,0.987083130276065,0.854399067216729,NA,0.977073960916098,0.999999464264088,NA,NA,0.981149018850981,0.999978000022,NA,NA,NA,NA,NA,NA,0.981149018850981,0.999978000022,0.999978000022,1,0.999978000022,"AT4G38460;AT2G18640;AT4G36810;AT2G23800;AT1G49530;AT3G29430;AT2G18620;AT3G20160;AT3G14550;AT3G14530;AT3G14510;AT4G17190;AT5G47770;AT1G78510;AT1G17050","5.395e-01;8.504e-01;3.835e-01;3.248e-01;3.823e-01;8.496e-01;9.743e-01;2.517e-01;8.308e-01;8.108e-01;9.014e-01;4.740e-01;6.441e-01;9.543e-01;7.680e-01"
"HOMOSERSYN-PWY","L-homoserine biosynthesis",7,"mvn",0.91654120081487,0.988809427558899,0.899390825544091,0.001,0,0.992933896822813,0.516031498892343,NA,0.980207266812696,0.999999464264088,NA,NA,0.982808017191983,0.999978000022,NA,NA,NA,NA,NA,NA,0.982808017191983,0.999978000022,0.999978000022,1,0.999978000022,"AT1G14810;AT5G21060;AT4G19710;AT1G31230;AT5G14060;AT5G13280;AT3G02020","9.019e-01;6.080e-01;9.032e-01;6.136e-01;5.071e-01;6.091e-01;9.830e-01"
"ETHYL-PWY","ethylene biosynthesis I (plants)",24,"mvn",0.839172616225547,0.996222464575082,0.938689192942732,0.1,0.159852260493786,0.902185296429662,0.624299674069558,NA,0.983219614568919,0.999999464264088,NA,NA,0.983455016544983,0.999978000022,NA,NA,NA,NA,NA,NA,0.983455016544983,0.999978000022,0.999978000022,1,0.999978000022,"AT4G16765;AT4G13400;AT3G49620;AT3G49630;AT3G50210;AT4G16770;AT1G77330;AT2G19590;AT1G62380;AT1G12010;AT1G05010;AT3G61510;AT1G01480;AT2G22810;AT5G65800;AT4G37770;AT4G26200;AT4G11280;AT4G08040;AT3G49700;AT2G36880;AT4G01850;AT3G17390;AT1G02500","9.385e-01;7.576e-01;6.075e-01;6.101e-01;9.625e-01;5.448e-01;4.697e-01;9.161e-01;9.449e-01;4.022e-01;9.378e-01;5.173e-01;3.749e-01;9.232e-02;4.415e-01;8.597e-01;4.585e-01;6.879e-01;3.217e-01;9.615e-01;7.798e-01;9.506e-01;4.139e-01;5.537e-01"
"CHLOROPHYLL-SYN","3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent)",16,"mvn",0.684922719512503,0.978268221936911,0.947411187646574,0.001,0,0.995826704067178,0.547553208673083,NA,0.983723660968161,0.999999464264088,NA,NA,0.984547015452985,0.999978000022,NA,NA,NA,NA,NA,NA,0.984547015452985,0.999978000022,0.999978000022,1,0.999978000022,"AT5G54190;AT4G27440;AT1G03630;AT5G58250;AT3G56940;AT4G03205;AT1G03475;AT4G25080;AT5G13630;AT4G18480;AT1G08520;AT5G45930;AT3G14930;AT2G40490;AT5G14220;AT4G01690","5.394e-01;8.930e-01;6.226e-01;3.813e-01;9.341e-01;6.227e-01;6.175e-01;4.476e-01;6.680e-01;5.578e-01;2.900e-01;5.947e-01;8.262e-01;5.787e-01;6.220e-01;3.568e-01"
"PWY-6213","cadmium transport I",3,"mvn",0.900790129111067,0.988586567027646,0.857797291186193,0.001,0,0.993768688897493,0.380162643945803,NA,0.981018714502316,0.999999464264088,NA,NA,0.985671014328986,0.999978000022,NA,NA,NA,NA,NA,NA,0.985671014328986,0.999978000022,0.999978000022,1,0.999978000022,"AT4G30120;AT4G30110;AT2G19110","8.160e-01;8.164e-01;9.494e-01"
"PWY-3841","folate transformations II",25,"mvn",0.723522459042,0.96748968526481,0.97088159331372,0.001,0,0.996593623210932,0.750843582658008,NA,0.986282465599192,0.999999464264088,NA,NA,0.986090013909986,0.999978000022,NA,NA,NA,NA,NA,NA,0.986090013909986,0.999978000022,0.999978000022,1,0.999978000022,"AT2G38660;AT3G12290;AT4G00600;AT4G00620;AT2G12200;AT2G12280;AT1G50480;AT5G20980;AT2G20830;AT5G13050;AT2G21550;AT2G16370;AT4G34570;AT3G59970;AT2G44160;AT2G35370;AT2G35120;AT5G26780;AT4G13890;AT1G36370;AT4G32520;AT1G22020;AT4G13930;AT4G37930;AT4G24380","8.957e-01;4.090e-01;3.734e-01;4.396e-01;3.329e-01;4.407e-01;4.274e-01;6.770e-01;7.469e-01;3.469e-01;3.879e-01;8.288e-01;9.774e-01;8.481e-01;8.070e-01;4.314e-01;7.797e-01;8.255e-01;5.126e-01;2.033e-01;5.833e-01;4.299e-01;2.964e-01;3.817e-01;5.233e-01"
"RIBOSYN2-PWY","flavin biosynthesis I (bacteria and plants)",14,"mvn",0.826783205834282,0.987081517213512,0.939698780321365,0.001,0,0.995222776566214,0.618720736298433,NA,0.983857841891586,0.999999464264088,NA,NA,0.986398013601986,0.999978000022,NA,NA,NA,NA,NA,NA,0.986398013601986,0.999978000022,0.999978000022,1,0.999978000022,"AT5G59750;AT5G64300;AT4G20960;AT3G47390;AT2G22450;AT3G10970;AT4G11570;AT2G44050;AT2G20690;AT5G08340;AT5G23330;AT5G03430;AT3G48420;AT4G21470","6.691e-01;9.790e-01;3.665e-01;5.754e-01;4.628e-01;3.173e-01;3.958e-01;7.952e-01;4.795e-01;7.530e-01;8.800e-01;6.691e-01;7.764e-01;8.588e-01"
"PWY1F-353","glycine betaine biosynthesis III (plants)",3,"mvn",0.909562521318599,0.99326773594792,0.857814972656026,0.001,0,0.992373092269223,0.600010161173018,NA,0.983233845937448,0.999999464264088,NA,NA,0.987234012765987,0.999978000022,NA,NA,NA,NA,NA,NA,0.987234012765987,0.999978000022,0.999978000022,1,0.999978000022,"AT1G74920;AT3G48170;AT4G29890","9.051e-01;9.439e-01;8.032e-01"
"PWY-4203","volatile benzenoid biosynthesis I (ester formation)",13,"mvn",0.948784725007006,0.988147494491267,0.935338125754261,0.001,0,0.997216675873437,0.551121304536811,NA,0.989559273836648,0.999999464264088,NA,NA,0.988068011931988,0.999978000022,NA,NA,NA,NA,NA,NA,0.988068011931988,0.999978000022,0.999978000022,1,0.999978000022,"AT1G78990;AT1G32910;AT1G31490;AT5G16410;AT5G47980;AT3G21950;AT5G04380;AT4G36470;AT5G38020;AT2G14060;AT5G66430;AT5G04370;AT3G11480","5.941e-01;4.277e-01;5.831e-01;5.688e-01;9.807e-01;3.640e-01;9.118e-01;9.942e-01;6.010e-01;6.550e-01;4.055e-01;9.357e-01;4.793e-01"
"PWYQT-4481","TCA cycle variation V (plant)",44,"mvn",0.983557493593676,0.996159125236629,0.984667102728241,0.2,1.96813852042897,0.993424752136233,0.456886648323454,NA,0.990707459879109,0.999999464264088,NA,NA,0.988197011802988,0.999978000022,NA,NA,NA,NA,NA,NA,0.988197011802988,0.999978000022,0.999978000022,1,0.999978000022,"AT3G53910;AT5G43330;AT1G04410;AT5G56720;AT1G53240;AT2G22780;AT3G15020;AT3G47520;AT5G09660;AT4G00570;AT2G13560;AT1G32480;AT5G03290;AT2G17130;AT4G35650;AT4G35260;AT3G09810;AT2G46505;AT4G32210;AT2G18450;AT5G65165;AT3G27380;AT5G62575;AT1G47420;AT2G46390;AT1G08480;AT3G47833;AT5G09600;AT5G66760;AT5G40650;AT5G54950;AT4G26970;AT4G35830;AT2G05710;AT3G60100;AT3G58740;AT2G44350;AT3G58750;AT2G42790;AT5G08300;AT5G23250;AT2G20420;AT2G47510;AT5G50950","7.696e-01;9.587e-01;8.867e-01;9.905e-01;7.903e-01;2.764e-01;3.536e-01;6.871e-01;5.190e-01;9.137e-01;9.996e-01;7.236e-01;4.949e-01;5.910e-01;4.071e-01;6.308e-01;6.040e-01;3.779e-01;1.888e-01;4.754e-01;4.660e-01;4.339e-01;8.917e-01;6.697e-01;5.013e-01;3.238e-01;1.468e-01;3.942e-01;8.817e-01;6.138e-01;1.079e-01;7.714e-01;8.443e-01;4.849e-01;3.849e-01;3.043e-01;4.731e-01;2.283e-01;7.739e-01;9.768e-01;5.371e-01;4.934e-01;5.665e-01;8.975e-01"
"PWY-6927","chlorophyll <i>a</i> degradation II",13,"mvn",0.855531954607931,0.980177958558911,0.935343145507036,0.001,0,0.996675925340463,0.838394502091424,NA,0.986799214867683,0.999999464264088,NA,NA,0.988979011020989,0.999978000022,NA,NA,NA,NA,NA,NA,0.988979011020989,0.999978000022,0.999978000022,1,0.999978000022,"AT2G24820;AT4G25650;AT3G44880;AT4G37000;AT3G02030;AT4G25290;AT4G36530;AT5G19850;AT5G38520;AT5G13800;AT1G44000;AT4G11911;AT4G22920","8.256e-01;7.493e-01;6.621e-01;3.661e-01;9.834e-01;9.023e-01;6.081e-01;4.142e-01;3.553e-01;8.505e-01;4.124e-01;4.835e-01;6.123e-01"
"PWY-6317","D-galactose degradation I (Leloir pathway)",12,"mvn",0.741072602533688,0.99032722858718,0.930605410099092,0.001,0,0.995881268813596,0.616652085665308,NA,0.986290612861788,0.999999464264088,NA,NA,0.989151010848989,0.999978000022,NA,NA,NA,NA,NA,NA,0.989151010848989,0.999978000022,0.999978000022,1,0.999978000022,"AT5G51820;AT1G70820;AT5G17530;AT1G70730;AT1G23190;AT3G28530;AT1G12780;AT3G06580;AT1G63180;AT4G23920;AT4G10960;AT1G64440","5.595e-01;8.897e-01;7.456e-01;9.001e-01;5.200e-01;6.776e-01;6.587e-01;4.546e-01;6.243e-01;6.237e-01;8.931e-01;3.673e-01"
"PWY-3561","choline biosynthesis III",16,"mvn",0.572830763498173,0.944397865713596,0.947403027113951,0.001,0,0.99685586676979,0.974248784109135,NA,0.98732160442846,0.999999464264088,NA,NA,0.98961801038199,0.999978000022,NA,NA,NA,NA,NA,NA,0.98961801038199,0.999978000022,0.999978000022,1,0.999978000022,"AT3G25585;AT1G13560;AT1G52570;AT4G11840;AT4G00240;AT3G05630;AT4G11830;AT5G25370;AT1G55180;AT3G15730;AT2G42010;AT4G11850;AT4G35790;AT3G16785;AT4G15130;AT2G32260","8.722e-01;6.840e-01;3.024e-01;4.580e-01;4.051e-01;5.432e-01;4.633e-01;5.785e-01;4.778e-01;5.591e-01;7.169e-01;3.899e-01;6.219e-01;6.755e-01;4.230e-01;5.814e-01"
"PWY-4984","urea cycle",7,"mvn",0.790330560297793,0.986782537072263,0.899402330206039,0.001,0,0.996626982215981,0.677954224040165,NA,0.987110647949383,0.999999464264088,NA,NA,0.98985201014799,0.999978000022,NA,NA,NA,NA,NA,NA,0.98985201014799,0.999978000022,0.999978000022,1,0.999978000022,"AT1G29900;AT3G27740;AT4G08870;AT4G08900;AT5G10920;AT4G24830;AT1G75330","6.777e-01;5.565e-01;6.260e-01;9.241e-01;8.593e-01;8.007e-01;5.667e-01"
