"pathway_id","pathway_name","pathway_omni_p","pathway_FDR","gene","magma_p","magma_FDR","gwas_min_p","gwas_logP"
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3009G048100",0.32316,0.840852682516627,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3001G182500",0.32439,0.840885311165345,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3002G033100",0.33852,0.84656445980731,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3002G194000",0.33873,0.84656445980731,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3004G072900",0.34183,0.848592141657539,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G168700",0.34246,0.848642213467571,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G200000",0.34762,0.850349143741898,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3003G283400",0.35186,0.852287571846253,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3004G248500",0.35529,0.854041160240538,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3002G379800",0.36205,0.856329806420166,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3002G033000",0.38187,0.861801760015946,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3005G111400",0.41035,0.873023808092196,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3001G182200",0.42056,0.875945019312121,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3001G024200",0.42077,0.875955992523135,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3006G178300",0.43178,0.878871700023969,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3004G297600",0.46695,0.889481287572903,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3002G156700",0.48149,0.892059077199477,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3008G170100",0.48691,0.892526606276286,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3002G139100",0.51331,0.897066425374286,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3006G178200",0.52229,0.899662297982358,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3003G274700",0.53428,0.900632758928129,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3008G077800",0.55761,0.903874219868308,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3004G286800",0.55802,0.903964396933479,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3004G001200",0.55843,0.903964396933479,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3004G072400",0.56193,0.905362408101314,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3003G304200",0.56431,0.90595706344354,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G270500",0.57042,0.906300888868292,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3001G182300",0.57106,0.906300888868292,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3004G215500",0.58601,0.906458060992465,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3002G177200",0.59581,0.906458060992465,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3003G432600",0.59595,0.906458060992465,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3005G144300",0.596,0.906458060992465,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3007G036900",0.59848,0.906458060992465,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G106500",0.59944,0.90662853205699,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G193400",0.61052,0.908131337944924,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G233700",0.61634,0.909424324745616,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3005G204900",0.61817,0.909424324745616,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G218800",0.62799,0.91103322491261,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3004G243500",0.64563,0.912663663839694,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3002G409000",0.64947,0.912821848343193,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G211900",0.66852,0.914976665191147,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3003G176000",0.66897,0.914976665191147,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3002G302900",0.67719,0.916371616411073,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3009G141300",0.69247,0.919660143879266,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3004G286700",0.69679,0.919873557851718,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3003G433000",0.6972,0.919873557851718,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3009G135100",0.70723,0.920341599418115,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3002G140700",0.70821,0.920385651392289,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3002G141100",0.71049,0.920429839334549,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G270800",0.72238,0.922428394105706,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3007G194800",0.77645,0.927024995430901,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3002G280500",0.77767,0.927092282154764,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G200900",0.78071,0.927340195817889,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3009G125300",0.79597,0.929553096359448,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3002G422200",0.80201,0.930265820360508,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3006G187300",0.80246,0.930377250699611,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3003G038000",0.81263,0.93181928062654,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3003G162400",0.81691,0.93209645399597,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3006G140801",0.81927,0.932574139567528,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3003G390800",0.82004,0.932574139567528,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3004G344100",0.82138,0.932574139567528,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G270900",0.82261,0.932788519161437,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3004G310000",0.82325,0.932866816560552,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G105800",0.82736,0.933255027062926,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3001G003600",0.84266,0.934799706718051,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3003G205900",0.85127,0.935682900533721,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3004G071300",0.87562,0.940702297498181,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3003G110600",0.88001,0.942181155519133,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3001G365600",0.88213,0.942572231482937,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3001G111700",0.91,0.950140620831668,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3004G016600",0.91278,0.951230234398969,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G047800",0.91636,0.952558249280862,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G093300",0.92876,0.957658640033999,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3008G037500",0.94243,0.962723521397853,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3003G028900",0.96035,0.970695088528493,NA,NA
"LIPAS-PWY","triacylglycerol degradation",0.0036996300369963,0.0170432394962751,"SORBI_3010G270700",0.96786,0.974911925745804,NA,NA
"PWY-6527","stachyose degradation",0.0038996100389961,0.0175696716042681,"SORBI_3009G168600",0.01012,0.186413253796095,NA,NA
"PWY-6527","stachyose degradation",0.0038996100389961,0.0175696716042681,"SORBI_3010G251200",0.014848,0.232630081180812,NA,NA
"PWY-6527","stachyose degradation",0.0038996100389961,0.0175696716042681,"SORBI_3002G271200",0.01623,0.244472022172949,NA,NA
"PWY-6527","stachyose degradation",0.0038996100389961,0.0175696716042681,"SORBI_3007G114500",0.10975,0.613147325008216,NA,NA
"PWY-6527","stachyose degradation",0.0038996100389961,0.0175696716042681,"SORBI_3002G170100",0.16097,0.700710831624808,NA,NA
"PWY-6527","stachyose degradation",0.0038996100389961,0.0175696716042681,"SORBI_3007G219900",0.17914,0.725331075089392,NA,NA
"PWY-6527","stachyose degradation",0.0038996100389961,0.0175696716042681,"SORBI_3001G026000",0.2167,0.766095847210658,NA,NA
"PWY-6527","stachyose degradation",0.0038996100389961,0.0175696716042681,"SORBI_3002G291200",0.28499,0.819212566813261,NA,NA
"PWY-6527","stachyose degradation",0.0038996100389961,0.0175696716042681,"SORBI_3004G013500",0.40044,0.870589167306708,NA,NA
"PWY-6527","stachyose degradation",0.0038996100389961,0.0175696716042681,"SORBI_3002G047500",0.43706,0.880206307928449,NA,NA
"PWY-6527","stachyose degradation",0.0038996100389961,0.0175696716042681,"SORBI_3001G372500",0.56581,0.90595706344354,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3009G211900",0.00084068,0.0372299577053455,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3004G184500",0.00374,0.107475956006768,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3006G038800",0.0037551,0.107636693417722,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3001G295200",0.044135,0.414125288674033,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3001G518200",0.091723,0.574165975358588,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3005G099500",0.1212,0.635690573189522,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3007G190200",0.13612,0.664977425571696,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3008G091400",0.17173,0.717661529281496,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3008G140100",0.1913,0.739061348800182,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3009G166600",0.1983,0.745342049352661,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3002G008500",0.2143,0.763731832966111,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3005G086000",0.23012,0.777774014126542,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3001G142000",0.2558,0.796527706691109,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3006G134900",0.31388,0.835087488055142,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3008G140300",0.33681,0.846010840603283,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3010G148866",0.34332,0.849051483636364,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3003G152900",0.37312,0.858929848495051,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3001G230200",0.39177,0.866244733107668,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3006G036700",0.39527,0.86847518077744,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3008G022100",0.43309,0.879418198338215,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3003G326100",0.44296,0.88220594077983,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3005G018300",0.4472,0.884015736483734,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3005G018200",0.45042,0.884905448343643,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3009G259200",0.48519,0.892526606276286,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3008G123600",0.49882,0.895151042899408,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3004G202900",0.52954,0.900398034984551,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3001G356200",0.53614,0.900958164547568,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3008G021900",0.55665,0.903874219868308,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3001G385000",0.57368,0.906300888868292,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3002G306900",0.63153,0.911555119826634,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3005G085901",0.66036,0.913694940374787,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3005G195700",0.67307,0.915575989347643,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3004G336100",0.67799,0.916473723836052,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3007G137900",0.71491,0.921184627669664,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3002G392800",0.74089,0.925111591736206,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3010G054600",0.78609,0.928110076816609,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3002G303700",0.78966,0.928110076816609,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3005G115500",0.8014,0.930265820360508,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3007G194100",0.81506,0.93209645399597,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3003G030700",0.83569,0.934109190853698,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3010G106300",0.85442,0.936259335785025,NA,NA
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",0.0038996100389961,0.0175696716042681,"SORBI_3002G420600",0.96025,0.970693650755862,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3007G172600",0.0044159,0.118072710062893,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3003G146800",0.0053549,0.13076196139468,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3008G125100",0.016877,0.248718015618221,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3001G201900",0.054386,0.45759951994055,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3008G137200",0.097404,0.58521284117439,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3009G088800",0.13876,0.669502879045997,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3002G296500",0.24842,0.791702925227507,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3001G535500",0.25142,0.793109747563805,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3009G045800",0.25325,0.79454714312062,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3003G003200",0.29547,0.826503293255373,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3004G122800",0.33658,0.846010840603283,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3002G172600",0.34865,0.850356524420856,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3008G001400",0.52853,0.900398034984551,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3002G376200",0.54133,0.901620127891023,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3002G220200",0.68491,0.91794262823548,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3006G254100",0.68999,0.918661427171527,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3008G177850",0.76109,0.925196496222919,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3005G115500",0.8014,0.930265820360508,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3004G018000",0.81093,0.931607921481181,NA,NA
"PWY-3742","tetrahydrofolate biosynthesis II",0.0047995200479952,0.021389165431283,"SORBI_3010G250200",0.94354,0.963162229301277,NA,NA
"PWY-46","putrescine biosynthesis III",0.0050994900509949,0.0224816228054614,"SORBI_3002G282800",0.019336,0.268844008186656,NA,NA
"PWY-46","putrescine biosynthesis III",0.0050994900509949,0.0224816228054614,"SORBI_3002G282900",0.02181,0.287148049554781,NA,NA
"PWY-46","putrescine biosynthesis III",0.0050994900509949,0.0224816228054614,"SORBI_3005G156000",0.11422,0.623337256381442,NA,NA
"PWY-46","putrescine biosynthesis III",0.0050994900509949,0.0224816228054614,"SORBI_3004G319100",0.11766,0.62918092254408,NA,NA
"PWY-46","putrescine biosynthesis III",0.0050994900509949,0.0224816228054614,"SORBI_3002G302100",0.13327,0.660940588407067,NA,NA
"PWY-46","putrescine biosynthesis III",0.0050994900509949,0.0224816228054614,"SORBI_3002G284000",0.71391,0.920655288914199,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3001G134200",0.000538,0.0265228534107402,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3009G209400",0.0012,0.0480745205188679,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3004G270500",0.0061451,0.141512279118644,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3001G206700",0.014213,0.226308718837863,8.348061e-08,7.07841438616784
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3009G191400",0.026746,0.322270798864846,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3007G172300",0.054298,0.457291473227566,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3010G201266",0.056928,0.466902739014969,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3003G172966",0.079467,0.539959109621924,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3003G173032",0.079467,0.539959109621924,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3010G015200",0.098596,0.587770827664797,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3002G149550",0.1163,0.627340336668255,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3004G155100",0.12769,0.64706045502014,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3001G073600",0.15254,0.686540211976682,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3003G286200",0.17844,0.724228878002151,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3001G115700",0.19858,0.745502657164954,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3002G185100",0.20642,0.755362599849284,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3001G286200",0.24434,0.790209417879418,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3009G176000",0.2928,0.825230219389022,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3007G211500",0.30927,0.832736749108204,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3007G133500",0.31345,0.834771373255996,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3001G251750",0.33797,0.84656445980731,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3009G095720",0.34123,0.848280084894614,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3007G168400",0.38879,0.864388250997841,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3002G356400",0.41036,0.873023808092196,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3006G258700",0.41629,0.874778371877319,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3001G072000",0.43069,0.878211503781967,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3010G098800",0.43594,0.880206307928449,NA,NA
"PWY-4302","aerobic respiration III (alternative oxidase pathway)",0.005999400059994,0.0261675960063568,"SORBI_3002G254500",0.45359,0.885848580545015,NA,NA
