archetype,group,rank,p,mlog10p
Archetype IV - HDS,in_set,0.16363636363636364,0.1316510469641334,0.8805756827870213
Archetype IV - HDS,in_set,0.16818181818181818,0.13299426782123633,0.8761670771325719
Archetype IV - HDS,in_set,0.17272727272727273,0.1351648370944381,0.8691362746817406
Archetype IV - HDS,in_set,0.17727272727272728,0.13575023491915983,0.8672594101810563
Archetype IV - HDS,in_set,0.18181818181818182,0.13577512866598898,0.8671797769801697
Archetype IV - HDS,in_set,0.18636363636363637,0.13891584181281152,0.8572482249637674
Archetype IV - HDS,in_set,0.19090909090909092,0.1403868808629399,0.8526734750768887
Archetype IV - HDS,in_set,0.19545454545454546,0.15114199917305954,0.8206148376158878
Archetype IV - HDS,in_set,0.2,0.15683591953034048,0.8045544654569469
Archetype IV - HDS,in_set,0.20454545454545456,0.16258026381832352,0.7889321760545317
Archetype IV - HDS,in_set,0.20909090909090908,0.1707653998880876,0.7676001205317106
Archetype IV - HDS,in_set,0.21363636363636362,0.18281602099694247,0.7379857477395798
Archetype IV - HDS,in_set,0.21818181818181817,0.1861828746202366,0.730060268574738
Archetype IV - HDS,in_set,0.22272727272727272,0.18828005636539308,0.725195680350697
Archetype IV - HDS,in_set,0.22727272727272727,0.20135452907266085,0.6960385973496053
Archetype IV - HDS,in_set,0.2318181818181818,0.2057187688622597,0.6867260834075631
Archetype IV - HDS,in_set,0.23636363636363636,0.2059329214059943,0.6862742194720157
Archetype IV - HDS,in_set,0.2409090909090909,0.20796163904152393,0.6820167683499972
Archetype IV - HDS,in_set,0.24545454545454545,0.21030734853859434,0.6771455519736712
Archetype IV - HDS,in_set,0.25,0.2122451619842267,0.6731622004833054
Archetype IV - HDS,in_set,0.2545454545454545,0.2168939262059308,0.6637526095910727
Archetype IV - HDS,in_set,0.2590909090909091,0.21718379775513225,0.66317257691009
Archetype IV - HDS,in_set,0.2636363636363636,0.2216074764423649,0.6544155917644988
Archetype IV - HDS,in_set,0.2681818181818182,0.22574773876856322,0.6463765911595447
Archetype IV - HDS,in_set,0.2727272727272727,0.23049322805944794,0.6373418297520639
Archetype IV - HDS,in_set,0.2772727272727273,0.2331945265650057,0.6322816473543261
Archetype IV - HDS,in_set,0.2818181818181818,0.23714409289143318,0.624987688876777
Archetype IV - HDS,in_set,0.2863636363636364,0.24431403695712206,0.6120515801084667
Archetype IV - HDS,in_set,0.2909090909090909,0.24990891533837947,0.602218250423377
Archetype IV - HDS,in_set,0.29545454545454547,0.255472151930927,0.5926564337753797
Archetype IV - HDS,in_set,0.3,0.2582142766775365,0.5880197492467328
Archetype IV - HDS,in_set,0.30454545454545456,0.2604794480132623,0.5842265371112563
Archetype IV - HDS,in_set,0.3090909090909091,0.2651469825876629,0.5765133108534861
Archetype IV - HDS,in_set,0.31363636363636366,0.26644942948921835,0.5743852053159183
Archetype IV - HDS,in_set,0.3181818181818182,0.26824624694084476,0.5714663455755569
Archetype IV - HDS,in_set,0.32272727272727275,0.2847589933124207,0.5455225510617445
Archetype IV - HDS,in_set,0.32727272727272727,0.2865177472040366,0.5428484722164106
Archetype IV - HDS,in_set,0.33181818181818185,0.29367116022509276,0.5321387009749312
Archetype IV - HDS,in_set,0.33636363636363636,0.29539382881375886,0.5295985819425756
Archetype IV - HDS,in_set,0.3409090909090909,0.30235659302127166,0.5194805569686093
Archetype IV - HDS,in_set,0.34545454545454546,0.3046523287317304,0.5161954978235265
Archetype IV - HDS,in_set,0.35,0.30715035506093047,0.5126489783066067
Archetype IV - HDS,in_set,0.35454545454545455,0.31195659754145355,0.5059058250823486
Archetype IV - HDS,in_set,0.35909090909090907,0.3184569713109716,0.496949239575469
Archetype IV - HDS,in_set,0.36363636363636365,0.34052288685710475,0.46785369343778876
Archetype IV - HDS,in_set,0.36818181818181817,0.34063569798867815,0.4677098407330662
Archetype IV - HDS,in_set,0.37272727272727274,0.3686053348304139,0.4334383835210568
Archetype IV - HDS,in_set,0.37727272727272726,0.3706957922179008,0.43098234363571347
Archetype IV - HDS,in_set,0.38181818181818183,0.3757553533500959,0.4250948233455925
Archetype IV - HDS,in_set,0.38636363636363635,0.37749946760411635,0.4230836565295148
Archetype IV - HDS,in_set,0.39090909090909093,0.3817020192380364,0.4182755425879269
Archetype IV - HDS,in_set,0.39545454545454545,0.3842276074548676,0.4154114335020325
Archetype IV - HDS,in_set,0.4,0.3922191770178327,0.4064711759170462
Archetype IV - HDS,in_set,0.40454545454545454,0.3972663665086721,0.4009182017656738
Archetype IV - HDS,in_set,0.4090909090909091,0.40155244217513864,0.3962577284425778
Archetype IV - HDS,in_set,0.41363636363636364,0.4136831457793224,0.38333217270889686
Archetype IV - HDS,in_set,0.41818181818181815,0.4232240118273539,0.37342970035781886
Archetype IV - HDS,in_set,0.42272727272727273,0.42770444531596524,0.3688562359106864
Archetype IV - HDS,in_set,0.42727272727272725,0.4285645339363982,0.36798377205534055
Archetype IV - HDS,in_set,0.4318181818181818,0.4303618411616301,0.3661662431679208
Archetype IV - HDS,in_set,0.43636363636363634,0.431264996263066,0.36525579004953646
Archetype IV - HDS,in_set,0.4409090909090909,0.43340185281657145,0.3631092363796227
Archetype IV - HDS,in_set,0.44545454545454544,0.43740411146927666,0.35911713903951725
Archetype IV - HDS,in_set,0.45,0.44392126096688855,0.35269405457030123
Archetype IV - HDS,in_set,0.45454545454545453,0.446414016825598,0.35026217756859307
Archetype IV - HDS,in_set,0.4590909090909091,0.4545738551675481,0.3423955463562894
Archetype IV - HDS,in_set,0.4636363636363636,0.45939610912239975,0.3378126874035687
Archetype IV - HDS,in_set,0.4681818181818182,0.46216049788381647,0.3352071776025325
Archetype IV - HDS,in_set,0.4727272727272727,0.4670509852710196,0.3306357074141302
Archetype IV - HDS,in_set,0.4772727272727273,0.4672277418694204,0.330471378688641
Archetype IV - HDS,in_set,0.4818181818181818,0.4681170750996697,0.32964551720129903
Archetype IV - HDS,in_set,0.4863636363636364,0.4721669844622799,0.3259043835578734
Archetype IV - HDS,in_set,0.4909090909090909,0.47408170444808245,0.32414680445863636
Archetype IV - HDS,in_set,0.4954545454545455,0.4818275065745253,0.317108410621319
Archetype IV - HDS,in_set,0.5,0.49288054939097947,0.3072583201265568
Archetype IV - HDS,in_set,0.5045454545454545,0.5000983673515985,0.3009445632714665
Archetype IV - HDS,in_set,0.509090909090909,0.5089220836276417,0.29334870340154184
Archetype IV - HDS,in_set,0.5136363636363637,0.5150388707335445,0.28815999288494487
Archetype IV - HDS,in_set,0.5181818181818182,0.5170107852371029,0.28650039709928016
Archetype IV - HDS,in_set,0.5227272727272727,0.5243525771684656,0.28037659311726687
Archetype IV - HDS,in_set,0.5272727272727272,0.5258761177419043,0.2791165518874733
Archetype IV - HDS,in_set,0.5318181818181819,0.5278221448857365,0.27751239282016593
Archetype IV - HDS,in_set,0.5363636363636364,0.5281857283322954,0.2772133376809082
Archetype IV - HDS,in_set,0.5409090909090909,0.5374521155422658,0.2696602232861177
Archetype IV - HDS,in_set,0.5454545454545454,0.537909887519049,0.2692904727185325
Archetype IV - HDS,in_set,0.55,0.5382249919513515,0.26903614006433835
Archetype IV - HDS,in_set,0.5545454545454546,0.5392995797462691,0.2681699181393315
Archetype IV - HDS,in_set,0.5590909090909091,0.540444166906223,0.2672491662009912
Archetype IV - HDS,in_set,0.5636363636363636,0.5442575537603123,0.26419553466416584
Archetype IV - HDS,in_set,0.5681818181818182,0.5520470548610072,0.25802390271370057
Archetype IV - HDS,in_set,0.5727272727272728,0.5562371900693275,0.254739977532386
Archetype IV - HDS,in_set,0.5772727272727273,0.559047758444947,0.252551089531937
Archetype IV - HDS,in_set,0.5818181818181818,0.5659323007992353,0.24723551783612813
Archetype IV - HDS,in_set,0.5863636363636363,0.5664821569748283,0.24681376496989033
Archetype IV - HDS,in_set,0.5909090909090909,0.5715262096848515,0.24296384845242883
Archetype IV - HDS,in_set,0.5954545454545455,0.5741053254374668,0.24100842457049487
Archetype IV - HDS,in_set,0.6,0.5792713593756672,0.23711794357516233
Archetype IV - HDS,in_set,0.6045454545454545,0.581080967226619,0.2357633492451418
Archetype IV - HDS,in_set,0.6090909090909091,0.5893685234463586,0.22961306234186288
Archetype IV - HDS,in_set,0.6136363636363636,0.5895530663262507,0.2294770974808211
Archetype IV - HDS,in_set,0.6181818181818182,0.6009984246292139,0.22112666639282794
Archetype IV - HDS,in_set,0.6227272727272727,0.6014389009789531,0.22080848522432409
Archetype IV - HDS,in_set,0.6272727272727273,0.604240828268805,0.21878993299723043
Archetype IV - HDS,in_set,0.6318181818181818,0.6052227730869968,0.218084738877629
Archetype IV - HDS,in_set,0.6363636363636364,0.6228045595927496,0.2056482165940871
Archetype IV - HDS,in_set,0.6409090909090909,0.6359916665909761,0.19654857488187755
Archetype IV - HDS,in_set,0.6454545454545455,0.6508001360580131,0.18655236494040603
Archetype IV - HDS,in_set,0.65,0.6529208281446905,0.185139477200362
Archetype IV - HDS,in_set,0.6545454545454545,0.6613113521393736,0.17959402208783504
Archetype IV - HDS,in_set,0.6590909090909091,0.6651190879166747,0.17710058838907947
Archetype IV - HDS,in_set,0.6636363636363637,0.6678170269525544,0.1753425121800191
Archetype IV - HDS,in_set,0.6681818181818182,0.6699442535949756,0.1739613336623649
Archetype IV - HDS,in_set,0.6727272727272727,0.6728492638911681,0.17208221838012955
Archetype IV - HDS,in_set,0.6772727272727272,0.6819372172264513,0.16625560696699418
Archetype IV - HDS,in_set,0.6818181818181818,0.684677415616858,0.1645139972893032
Archetype IV - HDS,in_set,0.6863636363636364,0.6858009930045152,0.16380189038457818
Archetype IV - HDS,in_set,0.6909090909090909,0.6885513486666401,0.16206366672001715
Archetype IV - HDS,in_set,0.6954545454545454,0.6903857237968319,0.16090819779742735
Archetype IV - HDS,in_set,0.7,0.6929520749951341,0.15929680043131234
Archetype IV - HDS,in_set,0.7045454545454546,0.6947421997143995,0.15817632060674147
Archetype IV - HDS,in_set,0.7090909090909091,0.6971461861507626,0.15667614416642706
Archetype IV - HDS,in_set,0.7136363636363636,0.6982504220141826,0.1559887931445006
Archetype IV - HDS,in_set,0.7181818181818181,0.7099654498094401,0.14876278553755587
Archetype IV - HDS,in_set,0.7227272727272728,0.7230359385787738,0.14084011551522624
Archetype IV - HDS,in_set,0.7272727272727273,0.7277189796489951,0.13803629809031637
Archetype IV - HDS,in_set,0.7318181818181818,0.7280321066276627,0.1378494676323492
Archetype IV - HDS,in_set,0.7363636363636363,0.736999252688132,0.132532952512163
Archetype IV - HDS,in_set,0.740909090909091,0.7400051651760758,0.1307652489181602
Archetype IV - HDS,in_set,0.7454545454545455,0.741123091123905,0.13010965523753115
Archetype IV - HDS,in_set,0.75,0.7449397014182426,0.12787887946801926
Archetype IV - HDS,in_set,0.7545454545454545,0.7463995771444266,0.1270286153010717
Archetype IV - HDS,in_set,0.759090909090909,0.7471053883978067,0.1266181312886307
Archetype IV - HDS,in_set,0.7636363636363637,0.7486045518109816,0.12574753653179993
Archetype IV - HDS,in_set,0.7681818181818182,0.7588431546756818,0.11984797917426629
Archetype IV - HDS,in_set,0.7727272727272727,0.7599073871846306,0.11923933362121739
Archetype IV - HDS,in_set,0.7772727272727272,0.7627679711507552,0.11760755139494403
Archetype IV - HDS,in_set,0.7818181818181819,0.786239102990528,0.10444536068038313
Archetype IV - HDS,in_set,0.7863636363636364,0.7877134315491259,0.10363174917593405
Archetype IV - HDS,in_set,0.7909090909090909,0.7895255757736016,0.10263379695722258
Archetype IV - HDS,in_set,0.7954545454545454,0.798421036065595,0.09776802917702757
Archetype IV - HDS,in_set,0.8,0.8025189311952964,0.09554471391788366
Archetype IV - HDS,in_set,0.8045454545454546,0.8035556602797731,0.09498403537213945
Archetype IV - HDS,in_set,0.8090909090909091,0.8041846355589171,0.09464422861649788
Archetype IV - HDS,in_set,0.8136363636363636,0.8143291631032538,0.08920001178947075
Archetype IV - HDS,in_set,0.8181818181818182,0.8156923264898278,0.08847362323752282
Archetype IV - HDS,in_set,0.8227272727272728,0.8191609921929575,0.08663073664009377
Archetype IV - HDS,in_set,0.8272727272727273,0.8314506262283414,0.08016353525171838
Archetype IV - HDS,in_set,0.8318181818181818,0.8369602793587813,0.07729515235874765
Archetype IV - HDS,in_set,0.8363636363636363,0.8406427405136994,0.07538853308221703
Archetype IV - HDS,in_set,0.8409090909090909,0.8502076656986428,0.07047498363658343
Archetype IV - HDS,in_set,0.8454545454545455,0.8546114665777192,0.06823128442073964
Archetype IV - HDS,in_set,0.85,0.8564772362614923,0.067284175369106
Archetype IV - HDS,in_set,0.8545454545454545,0.8702585155945501,0.06035171839399962
Archetype IV - HDS,in_set,0.8590909090909091,0.8735102153633509,0.058732011745741254
Archetype IV - HDS,in_set,0.8636363636363636,0.8761806145939004,0.05740635977235186
Archetype IV - HDS,in_set,0.8681818181818182,0.8772578501204099,0.0568727368216216
Archetype IV - HDS,in_set,0.8727272727272727,0.8894011028962374,0.05090233634261257
Archetype IV - HDS,in_set,0.8772727272727273,0.8898477150572396,0.05068431039909012
Archetype IV - HDS,in_set,0.8818181818181818,0.890362141992537,0.050433314389068104
Archetype IV - HDS,in_set,0.8863636363636364,0.8914282465858976,0.049913608591743916
Archetype IV - HDS,in_set,0.8909090909090909,0.8934988378995921,0.04890600800906197
Archetype IV - HDS,in_set,0.8954545454545455,0.8950086111106178,0.04817278620382689
Archetype IV - HDS,in_set,0.9,0.8957806840217829,0.04779830660800534
Archetype IV - HDS,in_set,0.9045454545454545,0.8994767567379408,0.0460100547207388
Archetype IV - HDS,in_set,0.9090909090909091,0.9008712161114565,0.04533728907610149
Archetype IV - HDS,in_set,0.9136363636363637,0.90320023400489,0.044215958564245206
Archetype IV - HDS,in_set,0.9181818181818182,0.9066935028405664,0.0425394963144051
Archetype IV - HDS,in_set,0.9227272727272727,0.9081925946218058,0.04182204364623711
Archetype IV - HDS,in_set,0.9272727272727272,0.910563252470077,0.04068988046259497
Archetype IV - HDS,in_set,0.9318181818181818,0.913680464031728,0.03920566090843737
Archetype IV - HDS,in_set,0.9363636363636364,0.9161548079946802,0.03803113487231146
Archetype IV - HDS,in_set,0.9409090909090909,0.9257147513443077,0.03352281569559435
Archetype IV - HDS,in_set,0.9454545454545454,0.9389427223025592,0.027360899902842878
Archetype IV - HDS,in_set,0.95,0.9447842022581276,0.024667377174264007
Archetype IV - HDS,in_set,0.9545454545454546,0.946060089922674,0.024081278087595737
Archetype IV - HDS,in_set,0.9590909090909091,0.9557853089886673,0.019639649138712117
Archetype IV - HDS,in_set,0.9636363636363636,0.9579597843448453,0.018652722449345766
Archetype IV - HDS,in_set,0.9681818181818181,0.9636180545927746,0.016095071545675358
Archetype IV - HDS,in_set,0.9727272727272728,0.9645472507170713,0.015676492516672396
Archetype IV - HDS,in_set,0.9772727272727273,0.9666845364464868,0.01471522853618523
Archetype IV - HDS,in_set,0.9818181818181818,0.9678808508278625,0.014178102415665162
Archetype IV - HDS,in_set,0.9863636363636363,0.9833027128564804,0.007312762651179945
Archetype IV - HDS,in_set,0.990909090909091,0.986325307435858,0.005979823473021265
Archetype IV - HDS,in_set,0.9954545454545455,0.997219903437217,0.0012090620307875723
Archetype IV - HDS,in_set,1,0.9982454761006098,7.626492868867716e-4
Archetype V - SGP,in_set,0.004545454545454545,4.0769302526078816e-5,4.389666718316454
Archetype V - SGP,in_set,0.00909090909090909,0.003734477543774445,2.427770147724562
Archetype V - SGP,in_set,0.013636363636363636,0.047961007187226824,1.3191117052382864
Archetype V - SGP,in_set,0.01818181818181818,0.06923081131249395,1.1597005788829355
Archetype V - SGP,in_set,0.022727272727272728,0.0873690954256011,1.058642160725272
Archetype V - SGP,in_set,0.02727272727272727,0.10047241939967354,0.9979531397004916
Archetype V - SGP,in_set,0.031818181818181815,0.10689794112636246,0.9710306593007682
Archetype V - SGP,in_set,0.03636363636363636,0.1112148546561575,0.9538372013839983
Archetype V - SGP,in_set,0.04090909090909091,0.1197025438236381,0.9218966202132214
Archetype V - SGP,in_set,0.045454545454545456,0.11980644881464352,0.9215198045741114
Archetype V - SGP,in_set,0.05,0.11994296775256068,0.9210252096034983
Archetype V - SGP,in_set,0.05454545454545454,0.1599039656590766,0.7961407655064381
Archetype V - SGP,in_set,0.05909090909090909,0.17764221034943672,0.7504538316670665
Archetype V - SGP,in_set,0.06363636363636363,0.18646480833053072,0.7294031209062725
Archetype V - SGP,in_set,0.06818181818181818,0.18800494928764175,0.7258307176511102
Archetype V - SGP,in_set,0.07272727272727272,0.1950683764716299,0.7098131305903486
Archetype V - SGP,in_set,0.07727272727272727,0.20266904771732114,0.6932125731224903
Archetype V - SGP,in_set,0.08181818181818182,0.22211043420355886,0.6534310388824706
Archetype V - SGP,in_set,0.08636363636363636,0.23821637641889518,0.6230283858260091
Archetype V - SGP,in_set,0.09090909090909091,0.2655026305100144,0.5759311717187664
Archetype V - SGP,in_set,0.09545454545454546,0.2659437032881842,0.5752102879512941
Archetype V - SGP,in_set,0.1,0.2706917005079411,0.5675250596297876
Archetype V - SGP,in_set,0.10454545454545454,0.28316574765927643,0.5479592810042486
Archetype V - SGP,in_set,0.10909090909090909,0.2866708533948053,0.5426164607098732
Archetype V - SGP,in_set,0.11363636363636363,0.30044800037885144,0.5222306820728447
Archetype V - SGP,in_set,0.11818181818181818,0.3011988710140851,0.5211466603374456
Archetype V - SGP,in_set,0.12272727272727273,0.30611465459787474,0.5141158789663777
Archetype V - SGP,in_set,0.12727272727272726,0.31982122705325244,0.4950927148044347
Archetype V - SGP,in_set,0.1318181818181818,0.32055233136799965,0.4941010601573338
Archetype V - SGP,in_set,0.13636363636363635,0.3257295231486804,0.48714287649966276
Archetype V - SGP,in_set,0.1409090909090909,0.32630386471710765,0.48637778243224655
Archetype V - SGP,in_set,0.14545454545454545,0.3295648219583315,0.48205915147955064
Archetype V - SGP,in_set,0.15,0.33154639548067183,0.4794556893063793
Archetype V - SGP,in_set,0.15454545454545454,0.33199044619084744,0.4788744139655317
Archetype V - SGP,in_set,0.1590909090909091,0.33831013061965914,0.47068499716814716
Archetype V - SGP,in_set,0.16363636363636364,0.34098346517192835,0.46726668012391454
Archetype V - SGP,in_set,0.16818181818181818,0.34132655045947036,0.46682992833559034
Archetype V - SGP,in_set,0.17272727272727273,0.3435307435025997,0.46403439066826163
Archetype V - SGP,in_set,0.17727272727272728,0.3459994171966005,0.4609246327347194
Archetype V - SGP,in_set,0.18181818181818182,0.3579279871915323,0.4462043418233706
Archetype V - SGP,in_set,0.18636363636363637,0.36595621617322094,0.436570871468498
Archetype V - SGP,in_set,0.19090909090909092,0.4010108413591676,0.3968438860361343
Archetype V - SGP,in_set,0.19545454545454546,0.41446873947034557,0.38250821972770044
Archetype V - SGP,in_set,0.2,0.4356910618457714,0.36082134947640326
Archetype V - SGP,in_set,0.20454545454545456,0.44036147122484703,0.3561906859909974
Archetype V - SGP,in_set,0.20909090909090908,0.4487878208689677,0.3479589374051293
Archetype V - SGP,in_set,0.21363636363636362,0.4537130896828062,0.3432186910998451
Archetype V - SGP,in_set,0.21818181818181817,0.4605271536321051,0.3367447578125831
Archetype V - SGP,in_set,0.22272727272727272,0.4639769768157921,0.3335035692079025
Archetype V - SGP,in_set,0.22727272727272727,0.4661724456375473,0.33145340018742975
Archetype V - SGP,in_set,0.2318181818181818,0.4665810657098221,0.33107288925549033
Archetype V - SGP,in_set,0.23636363636363636,0.4731856660614544,0.324968419675343
Archetype V - SGP,in_set,0.2409090909090909,0.4737994248889217,0.3244054707718003
Archetype V - SGP,in_set,0.24545454545454545,0.4881694578105309,0.31142939558511823
Archetype V - SGP,in_set,0.25,0.4923654718095887,0.3077124105099047
Archetype V - SGP,in_set,0.2545454545454545,0.4939135999077732,0.3063490153780677
Archetype V - SGP,in_set,0.2590909090909091,0.49968677573649306,0.30130214405484196
Archetype V - SGP,in_set,0.2636363636363636,0.500474292571846,0.3006182256390628
Archetype V - SGP,in_set,0.2681818181818182,0.5018577425075987,0.299419371300199
Archetype V - SGP,in_set,0.2727272727272727,0.5146193899358605,0.28851385438003735
Archetype V - SGP,in_set,0.2772727272727273,0.5178344473790039,0.28580906280610685
Archetype V - SGP,in_set,0.2818181818181818,0.5189818399250683,0.2848478386030237
Archetype V - SGP,in_set,0.2863636363636364,0.5324901083345754,0.27368845537394065
Archetype V - SGP,in_set,0.2909090909090909,0.5325625811437653,0.27362935117847936
Archetype V - SGP,in_set,0.29545454545454547,0.5365725108971718,0.2703715803995853
Archetype V - SGP,in_set,0.3,0.5396440249333601,0.2678926271882478
Archetype V - SGP,in_set,0.30454545454545456,0.5446287993522095,0.2638993973900083
Archetype V - SGP,in_set,0.3090909090909091,0.5447659368387736,0.2637900558409575
Archetype V - SGP,in_set,0.31363636363636366,0.551101762201078,0.2587682002737842
Archetype V - SGP,in_set,0.3181818181818182,0.5601479863530264,0.25169722091162244
Archetype V - SGP,in_set,0.32272727272727275,0.5693764355342541,0.2446005107212243
Archetype V - SGP,in_set,0.32727272727272727,0.5803536868075382,0.23630725227574234
Archetype V - SGP,in_set,0.33181818181818185,0.5854327697953821,0.23252297144273446
Archetype V - SGP,in_set,0.33636363636363636,0.5878542739473062,0.23073031995157214
Archetype V - SGP,in_set,0.3409090909090909,0.594652959643371,0.22573641525106347
Archetype V - SGP,in_set,0.34545454545454546,0.6046011543574127,0.21853102796439441
Archetype V - SGP,in_set,0.35,0.61506421773399,0.21107953796194845
Archetype V - SGP,in_set,0.35454545454545455,0.6175864428041173,0.20930224615675325
Archetype V - SGP,in_set,0.35909090909090907,0.62669232005851,0.20294562742648067
Archetype V - SGP,in_set,0.36363636363636365,0.6268663502244249,0.20282504217902664
Archetype V - SGP,in_set,0.36818181818181817,0.6375767217218444,0.1954675476538245
Archetype V - SGP,in_set,0.37272727272727274,0.6400023821040216,0.19381840955875873
Archetype V - SGP,in_set,0.37727272727272726,0.642147981589637,0.19236487818960213
Archetype V - SGP,in_set,0.38181818181818183,0.6435362489903043,0.1914269852116871
Archetype V - SGP,in_set,0.38636363636363635,0.6531691432874641,0.1849743401884597
Archetype V - SGP,in_set,0.39090909090909093,0.6577873146361563,0.18191450609909224
Archetype V - SGP,in_set,0.39545454545454545,0.6650387597484457,0.17715304243475066
Archetype V - SGP,in_set,0.4,0.6724330888452748,0.17235092410028638
Archetype V - SGP,in_set,0.40454545454545454,0.6739324290517887,0.17138364524665264
Archetype V - SGP,in_set,0.4090909090909091,0.6739612952408605,0.17136504374060896
Archetype V - SGP,in_set,0.41363636363636364,0.6760898279072326,0.16999559818160317
Archetype V - SGP,in_set,0.41818181818181815,0.6801303191088057,0.1674078645772064
Archetype V - SGP,in_set,0.42272727272727273,0.7032185227374103,0.15290969849073704
Archetype V - SGP,in_set,0.42727272727272725,0.7085948884652666,0.14960198482719317
Archetype V - SGP,in_set,0.4318181818181818,0.7088513717734748,0.14944481585395528
Archetype V - SGP,in_set,0.43636363636363634,0.7157890481150906,0.14521495079034177
Archetype V - SGP,in_set,0.4409090909090909,0.719906956010893,0.14272363009958963
Archetype V - SGP,in_set,0.44545454545454544,0.7201174801383013,0.14259664688292034
Archetype V - SGP,in_set,0.45,0.7230759375713235,0.14081609062194245
Archetype V - SGP,in_set,0.45454545454545453,0.7243411246095532,0.14005685694482906
Archetype V - SGP,in_set,0.4590909090909091,0.7269571593573785,0.13849118199227467
Archetype V - SGP,in_set,0.4636363636363636,0.7315522064642713,0.1357546754575813
Archetype V - SGP,in_set,0.4681818181818182,0.7322017958967697,0.13536921024402523
Archetype V - SGP,in_set,0.4727272727272727,0.7325542712518096,0.13516019509387336
Archetype V - SGP,in_set,0.4772727272727273,0.7330067365007411,0.13489203407421232
Archetype V - SGP,in_set,0.4818181818181818,0.7349241065316072,0.13375750692440963
Archetype V - SGP,in_set,0.4863636363636364,0.7461777624055466,0.12715769794926288
Archetype V - SGP,in_set,0.4909090909090909,0.7503556882193492,0.12473282085772408
Archetype V - SGP,in_set,0.4954545454545455,0.7536308532408006,0.12284133006928886
Archetype V - SGP,in_set,0.5,0.7601890845910257,0.11907837063914899
Archetype V - SGP,in_set,0.5045454545454545,0.7630832942274852,0.11742805411719846
Archetype V - SGP,in_set,0.509090909090909,0.7643619140989889,0.11670096069175352
Archetype V - SGP,in_set,0.5136363636363637,0.7646057103589108,0.11656246283268004
Archetype V - SGP,in_set,0.5181818181818182,0.7646064075789418,0.11656206681330693
Archetype V - SGP,in_set,0.5227272727272727,0.765484639577399,0.11606351954926739
Archetype V - SGP,in_set,0.5272727272727272,0.7663240856124472,0.11558752432691773
Archetype V - SGP,in_set,0.5318181818181819,0.767637729121707,0.11484368799247299
Archetype V - SGP,in_set,0.5363636363636364,0.7695350915553366,0.11377157112638453
Archetype V - SGP,in_set,0.5409090909090909,0.7764453362303518,0.10988911431943242
Archetype V - SGP,in_set,0.5454545454545454,0.7840322319987216,0.10566608286218766
Archetype V - SGP,in_set,0.55,0.7862618722705089,0.10443278380722518
Archetype V - SGP,in_set,0.5545454545454546,0.7884525339695041,0.10322444673027653
Archetype V - SGP,in_set,0.5590909090909091,0.789706080861978,0.1025345178377225
Archetype V - SGP,in_set,0.5636363636363636,0.7982953673904243,0.09783639098776527
Archetype V - SGP,in_set,0.5681818181818182,0.8034490410341815,0.09504166326838047
Archetype V - SGP,in_set,0.5727272727272728,0.8046986000484115,0.09436675422390728
Archetype V - SGP,in_set,0.5772727272727273,0.808772299830442,0.09217373159707101
Archetype V - SGP,in_set,0.5818181818181818,0.8109042616676898,0.09103041716220417
Archetype V - SGP,in_set,0.5863636363636363,0.8154726820887102,0.08859058301959417
Archetype V - SGP,in_set,0.5909090909090909,0.8194384147091391,0.08648368047911006
Archetype V - SGP,in_set,0.5954545454545455,0.8201994183817441,0.08608054301450416
Archetype V - SGP,in_set,0.6,0.8219203932519467,0.08517024382930881
Archetype V - SGP,in_set,0.6045454545454545,0.8223783756885288,0.08492831790451139
Archetype V - SGP,in_set,0.6090909090909091,0.8232426480688378,0.08447213904592653
Archetype V - SGP,in_set,0.6136363636363636,0.8246050596424701,0.08375400476621044
Archetype V - SGP,in_set,0.6181818181818182,0.8254688349545025,0.08329931860080425
Archetype V - SGP,in_set,0.6227272727272727,0.8309573339812155,0.08042127476248595
Archetype V - SGP,in_set,0.6272727272727273,0.831402112640292,0.08018887626129872
Archetype V - SGP,in_set,0.6318181818181818,0.8323646421977512,0.07968637635150827
Archetype V - SGP,in_set,0.6363636363636364,0.8337226364973753,0.07897840676440444
Archetype V - SGP,in_set,0.6409090909090909,0.8367229784827538,0.07741830404974685
Archetype V - SGP,in_set,0.6454545454545455,0.8400930856661167,0.07567258971032995
Archetype V - SGP,in_set,0.65,0.8404784949235473,0.07547339424773361
Archetype V - SGP,in_set,0.6545454545454545,0.8419589985622263,0.07470905711286889
Archetype V - SGP,in_set,0.6590909090909091,0.8483829985948461,0.0714080432323563
Archetype V - SGP,in_set,0.6636363636363637,0.8505341189908897,0.07030826007344235
Archetype V - SGP,in_set,0.6681818181818182,0.8513144675049404,0.06990998600834149
Archetype V - SGP,in_set,0.6727272727272727,0.851487391568964,0.06982177848536787
Archetype V - SGP,in_set,0.6772727272727272,0.8524925465894061,0.06930940939029495
Archetype V - SGP,in_set,0.6818181818181818,0.8532849088237019,0.06890593522116228
Archetype V - SGP,in_set,0.6863636363636364,0.857657089820068,0.06668631793977016
Archetype V - SGP,in_set,0.6909090909090909,0.8597551968529442,0.06562519037336884
Archetype V - SGP,in_set,0.6954545454545454,0.860600355920188,0.06519847864139998
Archetype V - SGP,in_set,0.7,0.86158242397839,0.06470316909616544
Archetype V - SGP,in_set,0.7045454545454546,0.8632600472105137,0.06385835833304954
Archetype V - SGP,in_set,0.7090909090909091,0.8655863171329717,0.06268961734912122
