GENE ZSTAT P
AT3G61440 -0.64615229383746 0.51818073154822
AT3G61450 0.334005652913809 0.738375292991646
AT3G61460 0.244143011805879 0.807120061614625
AT3G61470 0.0125842922371347 0.989959452526956
AT3G61480 0.930305592748579 0.352212882938925
AT3G61490 0.335019981218665 0.737610013511457
AT3G61500 0.411070919105524 0.681020533156319
AT3G61510 -0.6475112494098 0.517301116246818
AT3G61520 -0.700484223746332 0.483624954163829
AT3G61530 -0.780932309242158 0.43484230813586
AT3G61540 -0.721361094815455 0.47068737680339
AT3G61550 -0.740328621248242 0.459100618246
AT3G61560 -0.853483448310678 0.393391262567412
AT3G61570 -0.951894614443603 0.341150431119899
AT3G61571 -1.00200107155042 0.316343075316838
AT3G61580 -0.916561123537131 0.359372664044658
AT3G61590 -0.905338095902353 0.365286300010532
AT3G61600 -0.814951154178567 0.41510027036155
AT3G61610 -0.663793741960606 0.506822331573973
AT3G61620 -0.493495616655509 0.621662436268977
AT3G61630 -0.254014732900677 0.799484176113709
AT3G61640 0.330668682074637 0.740894760818174
AT3G61650 0.369358590026381 0.711860459495478
AT3G61660 1.44574750835599 0.148248033849021
AT3G61670 0.367357169116818 0.713352615597704
AT3G61680 -0.225527311683175 0.821569080933861
AT3G61690 -0.758069962447849 0.448409100622911
AT3G61700 -0.905025616354575 0.365451816457977
AT3G61710 -0.876100562854899 0.380975366814954
AT3G61720 -0.843914322700648 0.398717284015886
AT3G61723 -0.696221721989295 0.48628998619563
AT3G61730 -0.50940654514094 0.610467289529957
AT3G61740 -0.305690782605799 0.759840091995185
AT3G61750 0.273115856362492 0.784764158316902
AT3G61760 0.138232328740549 0.890056805707934
AT3G61770 0.0382718127160558 0.969470964509204
AT3G61780 0.253573024933751 0.799825438597601
AT3G61790 0.320256202287155 0.748774121541277
AT3G61800 0.708719884512473 0.478498322764755
AT3G61810 0.659251000717749 0.509734601637759
AT3G61820 0.671306204440353 0.50202548294905
AT3G61826 0.970450468346265 0.331822002847086
AT3G61829 0.988951392540533 0.322686924148604
AT3G61830 1.02988195161709 0.303065424106206
AT3G61840 0.9956885471399 0.319401496496788
AT3G61850 -0.909298869819232 0.363192387026119
AT3G61860 -0.964532582568149 0.334778981084445
AT3G61870 -0.962845919399486 0.33562485266527
AT3G61880 -0.96287357552296 0.335610971868356
AT3G61890 -0.806330551141887 0.420052279247412
AT3G61898 -0.760524244315705 0.446941282987756
AT3G61900 -0.748873208633939 0.453933629564273
AT3G61910 -0.741888274392845 0.458155030707395
AT3G61920 -0.644855079329306 0.519021104396483
AT3G61930 -0.84999905623079 0.395325610952748
AT3G61940 -0.94967788350644 0.342275950884418
AT3G61950 -0.925639717625998 0.354633245401731
AT3G61960 -0.769157622995946 0.441799743920254
AT3G61962 -0.980046288174964 0.327063270451857
AT3G61970 -0.916982167482135 0.359151984697113
AT3G61980 -0.909743274855633 0.362957916299678
AT3G61990 -0.921207173594923 0.356942273708072
AT3G62000 -0.960885248222818 0.33660986884326
AT3G62010 -0.3916093764731 0.695346858766161
AT3G62020 0.114150985744938 0.909118105551285
AT3G62030 -0.0949819642654536 0.924329152577536
AT3G62040 -0.135292076159652 0.892380949787413
AT3G62050 -0.00592013724826751 0.995276441483689
AT3G62060 0.0848114154752464 0.93241131800473
AT3G62070 -0.106763145688736 0.914976885794
AT3G62080 0.181703467974882 0.855815444231452
AT3G62090 0.273436332049981 0.784517827566436
AT3G62100 0.633098093529715 0.526669587189794
AT3G62110 0.59674101823015 0.550680302346306
AT3G62120 0.622876879995379 0.53336543221209
AT3G62130 0.600229605403331 0.548353225702603
AT3G62140 0.745666603945924 0.455868837826027
AT3G62150 0.211449174596993 0.832536788287581
AT3G62160 0.589502833195352 0.555524012133702
AT3G62170 0.0151539721814614 0.987909342318908
AT3G62180 0.110543031328689 0.911978724893736
AT3G62190 0.257150959967951 0.797062239496637
AT3G62200 0.155004379435523 0.876817864746669
AT3G62210 0.267150815476401 0.789353043766931
AT3G62220 0.0937449594056725 0.925311755067481
AT3G62230 0.147611365820915 0.882649484742408
AT3G62240 0.171214019232207 0.864055484507478
AT3G62250 0.246595065657493 0.805221623677861
AT3G62260 0.134744139532107 0.892814173099536
AT3G62270 0.357869558202125 0.720440933034644
AT3G62280 0.786340050882806 0.431668294526611
AT3G62290 0.822030978544374 0.411059266080695
AT3G62300 0.811687107909484 0.416971193760467
AT3G62310 0.804063397638572 0.421360362068082
AT3G62320 0.732222078016093 0.464033030849854
AT3G62330 0.684437618659257 0.493698868113212
AT3G62340 0.687775017977461 0.491594470370645
AT3G62350 0.717941126411083 0.472793588363265
AT3G62360 0.647963265533285 0.517008709817515
AT3G62370 0.583407994081716 0.55961867760483
AT3G62380 0.615753714487746 0.538057079926467
AT3G62390 0.612157717283581 0.540433413632348
AT3G62400 0.608280191454774 0.543001656472492
AT3G62410 0.0961292380723872 0.923417930208408
AT3G62420 0.0903433482697477 0.928014374030229
AT3G62430 0.099869854833179 0.920447649029025
AT3G62440 1.06642988471381 0.286229358381253
AT3G62450 0.980203685453443 0.326985585684194
AT3G62460 1.06736560307332 0.285806774573919
AT3G62470 0.892374984598598 0.372191974714537
AT3G62499 1.0128488384047 0.311132368878285
AT3G62500 0.935025018772377 0.349775406086571
AT3G62510 0.961303123401404 0.336399777920633
AT3G62528 1.4978231407229 0.134179206874187
AT3G62530 1.47366098101402 0.140572893523654
AT3G62540 1.48816710336256 0.136706830436208
AT3G62550 1.44253955459642 0.149150221374284
AT3G62560 1.40738349329278 0.159313703205417
AT3G62570 1.18039116141058 0.237844675656707
AT3G62580 1.04015279299509 0.298268919591791
AT3G62590 1.00953303684082 0.312719065875002
AT3G62600 1.04921676216838 0.294078365609382
AT3G62610 -0.477986478171903 0.632659829184703
AT3G62620 -0.84933604776573 0.395694327773402
AT3G62630 -0.818069649142421 0.413317418241965
AT3G62640 -0.722552459078595 0.469954884968289
AT3G62650 -0.656198109143442 0.511696665343828
AT3G62660 0.109975153787999 0.912429079775648
AT3G62670 -0.542824983880832 0.587250309661767
AT3G62680 -0.664913257394388 0.506105975714322
AT3G62690 -0.633776030546245 0.526226998104112
AT3G62700 -0.219765259060555 0.826053977430953
AT3G62710 -0.0586687002939152 0.953215989926316
AT3G62720 -0.303768729525706 0.76130409185954
AT3G62730 -0.788698013115112 0.430288529475802
AT3G62740 0.878270640075184 0.379796864904228
AT3G62750 0.990530114716577 0.321915077170871
AT3G62760 1.00922846952028 0.312865076010892
AT3G62770 1.07273771524907 0.283388813375493
AT3G62780 0.923368629838279 0.355815133863869
AT3G62790 0.819578567640575 0.412456395771093
AT3G62800 0.486096408741064 0.626898813034987
AT3G62810 0.423256541421255 0.672108098035497
AT3G62820 0.427061444557679 0.669334574343962
AT3G62830 0.179316450715553 0.857689230399707
AT3G62840 0.128375293967855 0.897851981921689
AT3G62850 0.0801399468680544 0.93612595189563
AT3G62860 0.0118113213768716 0.990576148147264
AT3G62870 -0.188142993519403 0.850764558894418
AT3G62880 -0.128604143033666 0.897670887868657
AT3G62890 0.0791794713044641 0.936889872845516
AT3G62900 0.0887074117921856 0.929314442002461
AT3G62910 1.04862134920901 0.294352425940938
AT3G62920 1.26579651259786 0.205585943985162
AT3G62930 1.27041435211245 0.203937073577495
AT3G62940 1.33562440195232 0.181672070120036
AT3G62950 0.921974902228004 0.356541667086817
AT3G62960 -0.256461269347559 0.797594683140774
AT3G62970 -0.650323399934321 0.515483345090294
AT3G62980 -0.599588690206498 0.548780386404522
AT3G62990 -0.884579345338245 0.376383550668556
AT3G63000 -0.802906063310862 0.422029031234214
AT3G63010 -0.705996745559137 0.480190161323103
AT3G63020 -0.864627389713724 0.387243334266999
AT3G63030 -0.809708848034301 0.418107531512559
AT3G63040 -0.95479174037716 0.339683025148444
AT3G63050 1.88416229177705 0.0595430264253908
AT3G63052 1.60098402650964 0.10938045710944
AT3G63060 1.71872605438312 0.085664265549099
AT3G63070 1.84016516248291 0.0657439928996947
AT3G63080 1.65473630833691 0.0979779986124748
AT3G63088 1.77131155571405 0.0765089068879939
AT3G63090 1.86363133004385 0.0623734948024994
AT3G63095 1.81709449009415 0.0692026463006779
AT3G63110 1.76103267601547 0.0782328725963325
AT3G63120 1.37483646106144 0.169182151486064
AT3G63130 1.39639217163292 0.162596431193162
AT3G63140 1.34016294538304 0.180192375520722
AT3G63150 1.64731311798257 0.0994937029495376
AT3G63160 1.27159538904698 0.20351691589209
AT3G63170 1.44154507923783 0.14943075146381
AT3G63180 1.8678477812851 0.0617832912063721
AT3G63190 0.805237560388278 0.420682605587956
AT3G63200 0.768218221003119 0.44235755010706
AT3G63210 0.61538374028705 0.538301326799887
AT3G63220 -0.94067262690512 0.34687265076668
AT3G63230 -0.899468881604307 0.368402963786289
AT3G63240 -0.705644112945404 0.480409484024202
AT3G63250 -0.549434217722863 0.582707497051482
AT3G63260 -0.564041111504067 0.572726153623239
AT3G63270 -0.411210859354473 0.680917926196024
AT3G63280 -0.931899200969787 0.351388620607794
AT3G63290 -0.806465121147036 0.419974711287048
AT3G63300 -0.937249354986347 0.348630307487706
AT3G63310 -0.521937231686914 0.601714034312661
AT3G63320 -0.462528299654073 0.64370251292778
AT3G63340 0.973004198424279 0.330551215466553
AT3G63350 1.20299521428315 0.22897817250836
AT3G63360 1.03147840151573 0.302316531589779
AT3G63370 1.16194387236062 0.245258264638356
AT3G63380 1.12415516012051 0.260947208096059
AT3G63390 1.03780390957557 0.299361356321516
AT3G63400 1.11287574183848 0.265761799801417
AT3G63410 1.03562235608055 0.300378358071404
AT3G63420 0.88860608189056 0.374214821320224
AT3G63430 0.81872708513988 0.412942139855378
AT3G63440 0.747392477396182 0.454826684909808
AT3G63450 -0.786139105818915 0.431785996274692
AT3G63460 -0.735593189000334 0.46197830880551
AT3G63470 -0.622116742461726 0.533865106706307
AT3G63480 -0.582091232293532 0.560505230556262
AT3G63490 -0.524704842343936 0.59978839055579
AT3G63500 -0.569200229716918 0.569220264791046
AT3G63510 -0.534089724736092 0.593279458457151
AT3G63520 -0.61170838122492 0.540730715699113
AT3G63530 -0.578169228671154 0.563149871564316
AT3G63540 -0.689409689552492 0.490565487524183
AT4G00005 0.233143694233086 0.815649826522336
AT4G00020 0.208107224590202 0.835145246247962
AT4G00026 0.0161821316966806 0.987089090438911
AT4G00030 0.0891900266871362 0.928930891340193
AT4G00040 0.0217770271435715 0.982625819524884
AT4G00050 -0.055563749635791 0.955689343469429
AT4G00060 -0.658691641218741 0.510093801666494
AT4G00070 -0.71451981592011 0.474905807309271
AT4G00080 -0.590975501793735 0.554536835623923
AT4G00090 -0.357049440433671 0.721054793671204
AT4G00100 -0.340037691491158 0.733828143615613
AT4G00110 -0.253915257864111 0.799561026943036
AT4G00120 -0.113914636183747 0.909305463097793
AT4G00130 0.204277954704033 0.838136296334102
AT4G00140 -0.358690899944012 0.7198263367926
AT4G00150 -0.600840156436359 0.547946455079056
AT4G00160 -0.4168224638687 0.676808270098518
AT4G00165 -0.156128123850513 0.875932030562106
AT4G00170 -0.124532661135819 0.900893541803197
AT4G00180 -0.0816288125005524 0.934941888683462
AT4G00190 0.446848782668461 0.654984246240687
AT4G00200 0.593655406335569 0.552742614829812
AT4G00210 0.627355405157444 0.530426292776006
AT4G00220 0.734238057656171 0.462803662311805
AT4G00230 0.77740003252498 0.436922793277296
AT4G00231 1.28540621757914 0.19865036962982
AT4G00232 1.07072388244047 0.284293601025329
AT4G00234 1.13910415714771 0.254659713808665
AT4G00238 -0.670976482766048 0.502235511227453
AT4G00240 -0.83263078866811 0.405052989238054
AT4G00250 -0.882006907106495 0.377773072095635
AT4G00260 -0.873442078764419 0.382422163913855
AT4G00270 -0.886518344792239 0.375338273242441
AT4G00280 -0.988899108868044 0.322712506589265
AT4G00290 -0.72314781858442 0.469589073563456
AT4G00300 0.375321876710348 0.707421098116637
AT4G00305 -0.202767862102485 0.839316478428228
AT4G00310 -0.268197561863644 0.788547251623389
AT4G00315 -0.213742056964642 0.830748212431239
AT4G00320 -0.579195079056257 0.562457550861109
AT4G00330 -0.809746057707611 0.418086140986081
AT4G00335 -0.954838781602677 0.339659232017768
AT4G00340 -0.93433586761026 0.350130668077483
AT4G00342 -0.874184970156379 0.382017529708159
AT4G00350 -0.815544986742609 0.414760424782511
AT4G00355 -0.899948356990493 0.368147734218382
AT4G00360 -0.690042288035777 0.49016759434228
AT4G00370 -0.744923467416126 0.456317987451866
AT4G00380 -0.962216720279091 0.33594075185679
AT4G00390 -0.969153098352764 0.332468808136845
AT4G00400 -0.913052038770853 0.361215173130499
AT4G00416 -0.931138039268328 0.351782163866553
AT4G00420 -0.828277522068992 0.407513349668923
AT4G00430 -0.8438749922125 0.398739263941152
AT4G00440 -0.42120873021956 0.673602669949449
AT4G00450 0.0842897136241548 0.932826090636702
AT4G00460 -0.480209722587103 0.631078274135973
AT4G00467 -0.632702529658792 0.52692791762176
AT4G00480 -0.518094964538214 0.604392013359643
AT4G00490 -0.698876596860832 0.484629154321427
AT4G00500 -0.906504278732723 0.36466900120504
AT4G00520 -0.986276025330682 0.323997681192778
AT4G00525 -0.943005264607887 0.345678210104804
AT4G00530 -0.80728705997754 0.419501117435262
AT4G00540 -0.543601989580615 0.58671539037508
AT4G00550 -0.552997499397743 0.580265122466252
AT4G00560 -0.462718057763745 0.643566472963506
AT4G00570 -0.108349908210139 0.913718134578344
AT4G00580 -0.278699531066966 0.780475422413549
AT4G00585 -0.722129374274389 0.470214939952279
AT4G00590 -0.897170394449875 0.369628000319287
AT4G00600 -0.890036026092204 0.373446542001204
AT4G00610 -0.794938438687272 0.426649313120863
AT4G00620 -0.77295218000933 0.439550681901946
AT4G00630 -0.741195685733926 0.458574798902058
AT4G00650 -0.152948841019875 0.878438619428271
AT4G00651 -0.23074034255843 0.817516530251717
AT4G00660 -0.785018446760651 0.432442753123302
AT4G00670 -0.952718040289142 0.340732950354722
AT4G00680 -0.95552746225661 0.339311024395053
AT4G00690 -0.957283428208042 0.338424217429227
AT4G00695 -0.970603618242671 0.331745703496017
AT4G00700 -0.895297882207657 0.370627872105052
AT4G00710 -0.475817757182382 0.634204218039823
AT4G00720 -0.575122768571677 0.565208270322775
AT4G00730 -0.924927822258268 0.355003453235948
AT4G00740 -0.913491093863949 0.360984315530295
AT4G00750 -0.666692747469793 0.504968412317625
AT4G00752 -0.704579623269006 0.481071882986542
AT4G00755 -0.772037447535011 0.440092248560872
AT4G00760 -0.878427414470862 0.379711812469796
AT4G00770 -0.854528977521569 0.392811960650394
AT4G00780 -0.167162507676753 0.867242183822992
AT4G00800 -0.542455992804997 0.587504415725237
AT4G00810 -0.493750715536586 0.621482243364393
AT4G00820 -0.489344265112527 0.624597987585643
AT4G00830 -0.591518274006859 0.554173214690595
AT4G00840 -0.644425561368045 0.519299513501048
AT4G00850 -0.744001439706423 0.456875604111391
AT4G00860 -0.670899177283714 0.502284760506912
AT4G00870 -0.279326472873875 0.779994292064664
AT4G00872 -0.168469698664049 0.866213779904834
AT4G00880 0.268188509028589 0.788554219585972
AT4G00890 0.337225245431307 0.735947107654785
AT4G00893 0.534879465031704 0.592733208925298
AT4G00895 0.541011937385573 0.588499354735754
AT4G00900 0.230289763441003 0.817866614462407
AT4G00905 -0.427928481203199 0.668703190560056
AT4G00910 -0.461387034860161 0.644520951673052
AT4G00920 -0.646923155344094 0.517681678775315
AT4G00930 -0.110114703625589 0.912318407263491
AT4G00940 0.244256627697146 0.807032072311184
AT4G00950 0.358727270404954 0.719799125570212
AT4G00955 0.421820293801274 0.673156191863727
AT4G00960 0.421288001427775 0.673544790722662
AT4G00970 0.0406317826382536 0.967589446189778
AT4G00980 -0.130500400606919 0.896170537214905
AT4G00990 -0.465794946425676 0.641362282731437
AT4G01000 -0.295065314323954 0.76794398585046
AT4G01010 -0.169703960845488 0.865242958954316
AT4G01020 -0.0514642482868516 0.958955589815553
AT4G01023 -0.779334232423064 0.435782854403983
AT4G01026 -0.95294261105917 0.340619148738501
AT4G01030 -0.961286390295754 0.336408189035032
AT4G01037 -0.815955844912408 0.414525390275001
AT4G01040 -0.606697624417238 0.544051599004037
AT4G01050 -0.905418387733169 0.365243778007966
AT4G01060 -0.971659833052615 0.331219805593343
AT4G01070 -0.944757806858143 0.344782537290369
AT4G01080 -1.00895961200925 0.312994004099508
AT4G01090 -0.865001083411827 0.387038194141052
AT4G01100 -0.745676855933262 0.455862643293476
AT4G01110 -0.82913303207028 0.407029134097277
AT4G01120 -0.700453187656951 0.483644330085504
AT4G01130 -0.756254243354657 0.449496776228722
AT4G01140 -0.755008363366349 0.450243964106639
AT4G01150 -0.678529527044188 0.497436008848936
AT4G01160 -0.495514488978432 0.620236997043009
AT4G01170 -0.48866515017068 0.625078780297619
AT4G01180 0.00334154668899898 0.997333836449348
AT4G01190 -0.119508807384103 0.904872262761564
AT4G01200 -0.206921416783702 0.83607123029735
AT4G01210 0.099484017210659 0.920753977361707
AT4G01220 0.668470493409035 0.503833310674939
AT4G01230 0.729865914901781 0.465472148775482
AT4G01240 -0.0530806084234329 0.957667681904526
AT4G01250 -0.115612757718238 0.907959451515539
AT4G01245 -0.191354733980251 0.84824768174349
AT4G01260 -0.185430523106534 0.852891369556963
AT4G01270 -0.208614344528013 0.834749311639221
AT4G01280 -0.678893057951175 0.497205624624865
AT4G01290 -0.320228415656683 0.74879518386978
AT4G01310 0.184238613703 0.853826268575915
AT4G01320 0.304945455160376 0.76040769525895
AT4G01330 -0.0260606347334618 0.979208975321974
AT4G01335 -0.170347085505818 0.86473718346704
AT4G01340 -0.090520779510666 0.927873382076116
AT4G01350 -0.318052114766807 0.750445405848964
AT4G01360 -0.606243821586341 0.544352857318268
AT4G01370 -0.919399524899353 0.357886637737047
AT4G01380 -0.933733791998912 0.350441229329673
AT4G01390 -0.924294876447431 0.355332809614781
AT4G01400 -0.923965482125953 0.355504287778144
AT4G01410 -1.01316909590248 0.310979399093553
AT4G01420 -0.967193769966273 0.333447176033335
AT4G01430 -0.498604280964063 0.618058188686625
AT4G01440 0.654076344442226 0.513062620997129
AT4G01450 -0.204568548859317 0.837909230078589
AT4G01460 0.184859824643403 0.85333898310812
AT4G01470 -0.321419330732528 0.747892635867032
AT4G01480 -0.259173672157529 0.795501243812888
AT4G01500 -0.628517132552147 0.529665226880927
AT4G01510 -0.386184403977183 0.699360103362721
AT4G01516 -0.513142209022915 0.607851847753754
AT4G01520 -0.464700900472831 0.642145663427476
AT4G01535 -0.261473336923539 0.793727508557409
AT4G01540 -0.0867154234317589 0.930897716474114
AT4G01550 -0.174391021259552 0.861558170200353
AT4G01560 -0.156993679567032 0.875249829309284
AT4G01570 -0.139636489003816 0.888947208994008
AT4G01575 -0.46175528489994 0.644256820238223
AT4G01580 -0.762821620477523 0.445569785225804
AT4G01590 -0.589900988238126 0.555257031544689
AT4G01595 -0.431419635485311 0.66616327520306
AT4G01600 -0.571461527076477 0.56768683250112
AT4G01610 -0.469225491363846 0.638908466435522
AT4G01630 -0.28674724905467 0.774305856517126
AT4G01640 1.01529636229375 0.309964577923865
AT4G01650 1.45916377717863 0.144520035947418
AT4G01660 1.7287849835484 0.0838475846980563
AT4G01670 1.69770010623086 0.0895643777171807
AT4G01671 1.65200734445865 0.098533053647763
AT4G01680 2.03418399076644 0.0419330480619171
AT4G01690 0.921559632360038 0.356758322859253
AT4G01700 0.740087032527314 0.459247186557933
AT4G01703 0.714269062065662 0.475060819030864
AT4G01710 0.72495240989359 0.468481226617382
AT4G01720 0.922382087989922 0.356329309505798
AT4G01730 0.752680897679799 0.451641691565225
AT4G01735 0.560803604049857 0.574931429519277
AT4G01740 0.0509710623278234 0.95934857948098
AT4G01750 -0.0471847175799748 0.962366007559881
AT4G01760 -0.145248323301753 0.884514813960108
AT4G01770 -0.0229342260826159 0.981702739103773
AT4G01780 -0.122140516833822 0.90278773428483
AT4G01790 -0.70685807347542 0.47965468103632
AT4G01800 -0.890174224393929 0.373372342702187
AT4G01810 -0.797137598967058 0.425371121981202
AT4G01820 -0.672953096084607 0.500977131259452
AT4G01830 -0.558286517040529 0.576648750337958
AT4G01840 0.120156603498367 0.904359094031378
AT4G01850 0.0619394561192003 0.950611046364241
AT4G01860 -0.130674267884991 0.89603298902075
AT4G01870 0.770076537433687 0.441254492820366
AT4G01880 0.74670308785027 0.455242805431444
AT4G01883 0.890020213547899 0.373455032410333
AT4G01890 0.865292380820206 0.386878331655624
AT4G01895 0.622168409674031 0.533831135905911
AT4G01897 0.637703791841578 0.523666516760601
AT4G01900 0.578149313558991 0.56316331584012
AT4G01910 0.480776040656622 0.630675680456796
AT4G01915 0.65861875436996 0.510140616660407
AT4G01920 1.0750849953427 0.28233667658599
AT4G01925 1.56134859877185 0.118441522721069
AT4G01930 1.24444474809603 0.213335922414107
AT4G01935 1.36445703932279 0.172423766400758
AT4G01940 1.48091202776624 0.138630017488428
AT4G01950 1.51251230241846 0.130403585347154
AT4G01960 0.365072625434401 0.715057194473597
AT4G01970 0.317500139992551 0.750864133264567
AT4G01985 -0.701813239135243 0.482795641305728
AT4G01990 -0.814745798059715 0.415217832292235
AT4G01995 -0.960408818212086 0.336849501730494
AT4G02000 -0.955870749424954 0.339137538625031
AT4G02010 -0.477113108242025 0.633281580956252
AT4G02020 -0.513266042380558 0.607765234211417
AT4G02030 -0.467157613365857 0.640387116869923
AT4G02040 -0.404622121543609 0.685755295337474
AT4G02050 -0.463687321098334 0.642871782350747
AT4G02060 -0.291820688334938 0.770423726393231
AT4G02070 0.202459279569018 0.839557689376114
AT4G02075 0.258735003695949 0.795839709892796
AT4G02080 0.578452833764874 0.56295843249614
AT4G02090 0.519225869398937 0.603603241090195
AT4G02100 -0.452740469042968 0.650735635015208
AT4G02110 -0.148053213851095 0.882300772365922
AT4G02120 -0.199801097646563 0.841636142839159
AT4G02130 -0.173350231504297 0.862376142269098
AT4G02140 0.514691336915115 0.606768728071986
AT4G02150 0.765876650083321 0.443749700652466
AT4G02160 0.732176827254819 0.464060646154131
AT4G02170 0.182999419722019 0.854798473924175
AT4G02180 0.24061500256135 0.809853521396285
AT4G02190 -0.620687717062168 0.534805112634353
AT4G02195 -0.820565690775591 0.411893697094801
AT4G02200 -0.926294457664208 0.354292975412068
AT4G02210 -0.957085846048883 0.338523927025719
AT4G02220 -0.750570503816988 0.452911178162362
AT4G02230 -0.476099648912793 0.634003387119066
AT4G02235 -0.34483682011432 0.730217050503144
AT4G02250 -0.361547355268903 0.717690311167723
AT4G02260 -0.468341609683521 0.639540316939122
AT4G02270 -0.14945172483074 0.881197199469584
AT4G02280 -0.347378116941522 0.728307271112242
AT4G02290 0.206667034402858 0.836269904297314
AT4G02300 0.310996697867887 0.755803131968183
AT4G02310 0.210321621437325 0.833416661209134
AT4G02320 -0.720128837880222 0.471445673430224
AT4G02330 -0.605627782734734 0.544761949114496
AT4G02340 -0.479809281278746 0.631363012657578
AT4G02350 -0.458529204327624 0.646572285902519
AT4G02360 -0.118860983600493 0.905385493142987
AT4G02370 0.093207213606477 0.925738943710389
AT4G02380 0.941510975661061 0.346443067348045
AT4G02390 1.07325686132223 0.2831558846859
AT4G02400 1.28429344172253 0.199039300681496
AT4G02405 1.11249621106626 0.265924858343049
AT4G02410 1.10611819957711 0.268675362350205
AT4G02420 1.04896208345183 0.294195569743991
AT4G02425 0.553882675859407 0.579659142045684
AT4G02430 0.443099578628384 0.657693709967124
AT4G02440 0.0368924863054798 0.9705707307303
AT4G02450 -0.00452532425171731 0.996389325970499
AT4G02460 -0.11883795289996 0.905403739659412
AT4G02465 -0.0248746594040292 0.980154939844861
AT4G02480 0.020645639618789 0.983528333062485
AT4G02482 -0.821920207458951 0.411122311315897
AT4G02485 -0.614279541723839 0.539030619172194
AT4G02489 -0.449037885693727 0.653404326964279
AT4G02500 -0.364939642393898 0.71515646170423
AT4G02510 -0.145713327827219 0.884147699587694
AT4G02520 0.111261892468621 0.911408673137176
AT4G02530 0.520135351730554 0.602969240284664
AT4G02540 0.580395433469769 0.561647983911432
AT4G02541 0.480557048620917 0.630831348193793
AT4G02550 0.59169701069759 0.554053498655222
AT4G02560 0.163958173234443 0.869764071059459
AT4G02570 0.029476175025166 0.976484820259171
AT4G02580 -0.397312824710875 0.691136791316554
AT4G02590 -0.0585014292440088 0.953349224074274
AT4G02600 0.1076370931091 0.914283571864612
AT4G02610 0.695641846403513 0.486653152798214
AT4G02620 0.775625918602658 0.437969892288793
AT4G02630 0.927971165423757 0.353422527005614
AT4G02640 1.02329747324128 0.306167218075629
AT4G02650 1.12562987797651 0.260322215972029
AT4G02655 1.16919024274886 0.242326991472068
AT4G02660 0.912720652262964 0.361389479291389
AT4G02670 0.455607861681123 0.648671988816447
AT4G02680 0.298485980802083 0.765332274440709
AT4G02690 -0.019745902364757 0.984246073115107
AT4G02700 0.000486714647872172 0.999611657912279
AT4G02710 -0.642192393997891 0.520748270907942
AT4G02715 -0.907125118035782 0.364340636638958
AT4G02720 -1.00467000106322 0.315055777879944
AT4G02725 -0.874537958800407 0.381825357757541
AT4G02730 -0.768930371503786 0.441934646327918
AT4G02733 -0.785245608245995 0.432309579508693
AT4G02740 -0.681899744460859 0.495302347013217
AT4G02750 -0.218673214261754 0.826904615930302
AT4G02760 -0.164569978028944 0.869282463034341
AT4G02770 -0.425739547330423 0.670297641526683
AT4G02780 0.295623222350662 0.767517837025679
AT4G02790 -0.427983246944134 0.668663317521523
AT4G02800 -0.490855634783522 0.623528557473468
AT4G02810 -0.585952259114597 0.557907597409488
AT4G02820 -0.631835492522175 0.527494378708073
AT4G02830 -0.974878473843112 0.329620545056809
AT4G02840 -0.951360981920713 0.34142116012944
AT4G02850 0.538278931463268 0.590384494386108
AT4G02860 0.565794393785339 0.571533557977025
AT4G02870 0.608181694981092 0.543066973773931
AT4G02880 0.690370593253895 0.489961164646453
AT4G02890 0.989746321762874 0.322298127618307
AT4G02900 0.769313757817953 0.441707071885636
AT4G02910 0.336954348623405 0.736151314176832
AT4G02920 0.173497826652855 0.862260136056991
AT4G02930 0.358803511908034 0.719742085254075
AT4G02940 0.314350036062414 0.753255199501078
AT4G02950 -0.590758087929034 0.554682521039495
AT4G02970 -0.0786700874421819 0.937295038480352
AT4G02980 0.0470755108515488 0.962453045202605
AT4G02990 0.113788532621035 0.909405429190016
AT4G03000 0.219304322016365 0.826412995366468
AT4G03010 0.243328794221852 0.807750700026638
AT4G03020 0.235243606092732 0.81401966270197
AT4G03030 0.287000054482674 0.774112278517044
AT4G03040 0.14292067188127 0.886352832370206
AT4G03050 0.00229952113580692 0.998165249205465
AT4G03070 -0.613576863334018 0.539494976342763
AT4G03080 -0.621324348626935 0.534386236402236
AT4G03090 -0.0689176863951425 0.945055140283775
AT4G03100 0.121427488911605 0.9033524449687
AT4G03110 0.0591160905760321 0.952859642628863
AT4G03115 -0.227242190846593 0.820235422160372
AT4G03113 -0.254351920111099 0.799223691874357
AT4G03120 -0.237101882769953 0.812577751770624
AT4G03130 -0.486692110319151 0.626476537181395
AT4G03140 -0.393788017420697 0.693737551831977
AT4G03150 -0.367299439341967 0.713395672247025
AT4G03153 -0.373666161611811 0.708652703690999
AT4G03156 -0.138265553693941 0.890030548160625
AT4G03160 -0.531375290918763 0.595158740586694
AT4G03165 -0.256997951704416 0.797180354285488
AT4G03170 -0.0655685460341348 0.94772133183279
AT4G03175 -0.053179727278981 0.95758870804302
AT4G03180 0.187526668822338 0.851247715869235
AT4G03190 0.231111759335961 0.817227979772175
AT4G03200 -0.249996382298275 0.802590146335244
AT4G03205 -0.491957025174199 0.622749724064495
AT4G03210 -0.510373069106117 0.609790120507921
AT4G03220 -0.524064331208418 0.600233796252299
AT4G03230 -0.528504368914702 0.597149315548748
AT4G03240 -0.0692982082556479 0.944752251915872
